Algo | QType | QID | Count | Hash | Time_ms | Mem_Tree_MB | Mem_Delta_MB | Nodes
PACZ | Range_Small | 0 | 12296 | 150897223064694 | 0.166019 | 128.08 | 0 | 1605
PACZ | Range_Small | 1 | 95 | 1278071785854 | 0.00866254 | 128.08 | 0 | 215
PACZ | Range_Small | 2 | 701 | 9560512006077 | 0.0150204 | 128.08 | 0 | 269
PACZ | Range_Small | 3 | 2194 | 26094150739218 | 0.0326633 | 128.08 | 0 | 415
PACZ | Range_Small | 4 | 1500 | 16152830973522 | 0.0266234 | 128.08 | 0 | 359
PACZ | Range_Small | 5 | 3885 | 48104630892042 | 0.0516574 | 128.08 | 0 | 681
PACZ | Range_Small | 6 | 4349 | 54580990508502 | 0.0610352 | 128.08 | 0 | 715
PACZ | Range_Small | 7 | 78 | 1016710488150 | 0.0109673 | 128.08 | 0 | 171
PACZ | Range_Small | 8 | 664 | 8433865684911 | 0.0153383 | 128.08 | 0 | 247
PACZ | Range_Small | 9 | 560 | 6480461237118 | 0.0150204 | 128.08 | 0 | 233
PACZ | Range_Small | 10 | 5806 | 71634062767326 | 0.0809828 | 128.08 | 0 | 921
PACZ | Range_Small | 11 | 1093 | 13038231482595 | 0.015974 | 128.08 | 0 | 329
PACZ | Range_Small | 12 | 155 | 1960932313920 | 0.0103315 | 128.08 | 0 | 237
PACZ | Range_Small | 13 | 164 | 1549515967947 | 0.00603994 | 128.08 | 0 | 171
PACZ | Range_Small | 14 | 6212 | 77028759623082 | 0.0696977 | 128.08 | 0 | 895
PACZ | Range_Small | 15 | 1091 | 13446473170545 | 0.0247161 | 128.08 | 0 | 355
PACZ | Range_Small | 16 | 1818 | 22784040082434 | 0.0303586 | 128.08 | 0 | 431
PACZ | Range_Small | 17 | 3876 | 49885490114880 | 0.0480016 | 128.08 | 0 | 743
PACZ | Range_Small | 18 | 15217 | 179458374955779 | 0.188669 | 128.08 | 0 | 1915
PACZ | Range_Small | 19 | 354 | 3674895192246 | 0.0109673 | 128.08 | 0 | 251
PACZ | Range_Small | 20 | 280 | 3575785048056 | 0.0093778 | 128.08 | 0 | 241
PACZ | Range_Small | 21 | 1443 | 15868393788228 | 0.0230471 | 128.08 | 0 | 397
PACZ | Range_Small | 22 | 1 | 9691240209 | 0.00198682 | 128.08 | 0 | 65
PACZ | Range_Small | 23 | 959 | 5722691730342 | 0.0166893 | 128.08 | 0 | 295
PACZ | Range_Small | 24 | 15223 | 180641725149198 | 0.154336 | 128.08 | 0 | 1869
PACZ | Range_Small | 25 | 1267 | 14923457401554 | 0.0216961 | 128.08 | 0 | 317
PACZ | Range_Small | 26 | 354 | 3958348541589 | 0.0116825 | 128.08 | 0 | 245
PACZ | Range_Small | 27 | 5748 | 76146527219148 | 0.0720024 | 128.08 | 0 | 787
PACZ | Range_Small | 28 | 6053 | 75897648271815 | 0.0656446 | 128.08 | 0 | 851
PACZ | Range_Small | 29 | 1346 | 16151817042315 | 0.0166893 | 128.08 | 0 | 293
PACZ | Range_Small | 30 | 634 | 7468715450553 | 0.0116825 | 128.08 | 0 | 245
PACZ | Range_Small | 31 | 103 | 795340953075 | 0.00802676 | 128.08 | 0 | 195
PACZ | Range_Small | 32 | 1489 | 18040459163376 | 0.018994 | 128.08 | 0 | 343
PACZ | Range_Small | 33 | 2615 | 23578464146079 | 0.0473658 | 128.08 | 0 | 469
PACZ | Range_Small | 34 | 1 | 3568433409 | 0.00135104 | 128.08 | 0 | 47
PACZ | Range_Small | 35 | 568 | 7060491569523 | 0.0136693 | 128.08 | 0 | 311
PACZ | Range_Small | 36 | 344 | 3535499249454 | 0.0103315 | 128.08 | 0 | 269
PACZ | Range_Small | 37 | 2929 | 35609777965479 | 0.0356833 | 128.08 | 0 | 535
PACZ | Range_Small | 38 | 2343 | 28847178433260 | 0.0380675 | 128.08 | 0 | 499
PACZ | Range_Small | 39 | 3444 | 44833521687378 | 0.0369549 | 128.08 | 0 | 443
PACZ | Range_Small | 40 | 2391 | 29059455285414 | 0.0266234 | 128.08 | 0 | 445
PACZ | Range_Small | 41 | 85 | 1014007902858 | 0.00627836 | 128.08 | 0 | 169
PACZ | Range_Small | 42 | 5077 | 65188648902771 | 0.0549952 | 128.08 | 0 | 735
PACZ | Range_Small | 43 | 289 | 2607856813161 | 0.00866254 | 128.08 | 0 | 183
PACZ | Range_Small | 44 | 1061 | 14883865064961 | 0.0173251 | 128.08 | 0 | 349
PACZ | Range_Small | 45 | 269 | 3539945447085 | 0.0093778 | 128.08 | 0 | 223
