Algo | QType | QID | Count | Hash | Time_ms | Mem_Tree_MB | Mem_Delta_MB | Nodes
PACZ | Range_Small | 0 | 9 | 60367546941 | 0.00762939 | 121.839 | 0 | 167
PACZ | Range_Small | 1 | 182 | 1509643621320 | 0.0046889 | 121.839 | 0 | 151
PACZ | Range_Small | 2 | 628 | 7281240530019 | 0.0120004 | 121.839 | 0 | 245
PACZ | Range_Small | 3 | 1627 | 19731347369418 | 0.0276566 | 121.839 | 0 | 339
PACZ | Range_Small | 4 | 763 | 9589612109304 | 0.0193119 | 121.839 | 0 | 323
PACZ | Range_Small | 5 | 609 | 4927487379471 | 0.0290076 | 121.839 | 0 | 301
PACZ | Range_Small | 6 | 1200 | 14979560610291 | 0.023365 | 121.839 | 0 | 379
PACZ | Range_Small | 7 | 4311 | 58124646669102 | 0.0623067 | 121.839 | 0 | 587
PACZ | Range_Small | 8 | 523 | 6239345003106 | 0.0163714 | 121.839 | 0 | 283
PACZ | Range_Small | 9 | 1430 | 14762564149959 | 0.0280539 | 121.839 | 0 | 401
PACZ | Range_Small | 10 | 11342 | 138955677405615 | 0.18096 | 121.839 | 0 | 1411
PACZ | Range_Small | 11 | 3559 | 47691279841545 | 0.0576178 | 121.839 | 0 | 655
PACZ | Range_Small | 12 | 32 | 140824166121 | 0.00365575 | 121.839 | 0 | 117
PACZ | Range_Small | 13 | 300 | 4420203694050 | 0.0103315 | 121.839 | 0 | 229
PACZ | Range_Small | 14 | 818 | 11238925186767 | 0.0202656 | 121.839 | 0 | 323
PACZ | Range_Small | 15 | 39 | 480656125932 | 0.00596046 | 121.839 | 0 | 193
PACZ | Range_Small | 16 | 235 | 2576736092325 | 0.018994 | 121.839 | 0 | 245
PACZ | Range_Small | 17 | 287 | 2967699382950 | 0.0133514 | 121.839 | 0 | 251
PACZ | Range_Small | 18 | 329 | 2801848775409 | 0.0106494 | 121.839 | 0 | 233
PACZ | Range_Small | 19 | 159 | 1993602201618 | 0.00866254 | 121.839 | 0 | 229
PACZ | Range_Small | 20 | 18762 | 221726543444739 | 0.240008 | 121.839 | 0 | 2167
PACZ | Range_Small | 21 | 1338 | 8050455013950 | 0.0180403 | 121.839 | 0 | 307
PACZ | Range_Small | 22 | 639 | 8199859170372 | 0.0147025 | 121.839 | 0 | 301
PACZ | Range_Small | 23 | 568 | 5270028402594 | 0.0106494 | 121.839 | 0 | 259
PACZ | Range_Small | 24 | 2117 | 26045667274896 | 0.0389417 | 121.839 | 0 | 459
PACZ | Range_Small | 25 | 1985 | 22912923008946 | 0.0340144 | 121.839 | 0 | 433
PACZ | Range_Small | 26 | 350 | 3362248497093 | 0.0109673 | 121.839 | 0 | 169
PACZ | Range_Small | 27 | 1119 | 15825913871667 | 0.0163714 | 121.839 | 0 | 299
PACZ | Range_Small | 28 | 565 | 7048191224112 | 0.0162919 | 121.839 | 0 | 273
PACZ | Range_Small | 29 | 1810 | 18791328187623 | 0.036637 | 121.839 | 0 | 455
PACZ | Range_Small | 30 | 778 | 10690659598071 | 0.0139872 | 121.839 | 0 | 243
PACZ | Range_Small | 31 | 1987 | 23925888408984 | 0.0340144 | 121.839 | 0 | 403
PACZ | Range_Small | 32 | 715 | 8388169965861 | 0.0153383 | 121.839 | 0 | 247
PACZ | Range_Small | 33 | 1950 | 24309074077986 | 0.0303586 | 121.839 | 0 | 441
PACZ | Range_Small | 34 | 7 | 46974846234 | 0.00437101 | 121.839 | 0 | 157
PACZ | Range_Small | 35 | 1422 | 17776917723963 | 0.0306765 | 121.839 | 0 | 363
PACZ | Range_Small | 36 | 558 | 7004416082460 | 0.0110467 | 121.839 | 0 | 255
PACZ | Range_Small | 37 | 339 | 4041448659432 | 0.0109673 | 121.839 | 0 | 281
PACZ | Range_Small | 38 | 5165 | 63823223932323 | 0.0723203 | 121.839 | 0 | 749
PACZ | Range_Small | 39 | 438 | 5225352288834 | 0.0116825 | 121.839 | 0 | 297
PACZ | Range_Small | 40 | 293 | 3573889127124 | 0.0106494 | 121.839 | 0 | 233
PACZ | Range_Small | 41 | 562 | 5456970249924 | 0.0103315 | 121.839 | 0 | 249
PACZ | Range_Small | 42 | 134 | 1727560092174 | 0.00770887 | 121.839 | 0 | 177
PACZ | Range_Small | 43 | 959 | 13401545125101 | 0.017643 | 121.839 | 0 | 343
PACZ | Range_Small | 44 | 765 | 9616729073070 | 0.0136693 | 121.839 | 0 | 313
PACZ | Range_Small | 45 | 1245 | 14939864341074 | 0.0212987 | 121.839 | 0 | 307
PACZ | Range_Small | 46 | 249 | 3040916506044 | 0.0109673 | 121.839 | 0 | 275
PACZ | Range_Small | 47 | 628 | 7294838214930 | 0.0149409 | 121.839 | 0 | 241
PACZ | Range_Small | 48 | 25 | 141909252651 | 0.00429153 | 121.839 | 0 | 155
PACZ | Range_Small | 49 | 1025 | 10855080457854 | 0.0173251 | 121.839 | 0 | 323
PACZ | Range_Small | 50 | 114 | 811171455318 | 0.00667572 | 121.839 | 0 | 171
PACZ | Range_Small | 51 | 97 | 573403318491 | 0.0046889 | 121.839 | 0 | 143
PACZ | Range_Small | 52 | 569 | 7386010848831 | 0.0183582 | 121.839 | 0 | 337
PACZ | Range_Small | 53 | 8578 | 106023816145971 | 0.109673 | 121.839 | 0 | 1145
PACZ | Range_Small | 54 | 11431 | 139915092537372 | 0.146945 | 121.839 | 0 | 1501
PACZ | Range_Small | 55 | 1087 | 15008305160955 | 0.018994 | 121.839 | 0 | 349
PACZ | Range_Small | 56 | 189 | 2626642901289 | 0.0073115 | 121.839 | 0 | 197
PACZ | Range_Small | 57 | 367 | 4304314602381 | 0.00961622 | 121.839 | 0 | 227
PACZ | Range_Small | 58 | 1154 | 15808226396724 | 0.0256697 | 121.839 | 0 | 295
PACZ | Range_Small | 59 | 1153 | 13677020635854 | 0.0272592 | 121.839 | 0 | 341
PACZ | Range_Small | 60 | 397 | 4913572952172 | 0.00898043 | 121.839 | 0 | 215
PACZ | Range_Small | 61 | 139 | 1705057342683 | 0.00739098 | 121.839 | 0 | 207
PACZ | Range_Small | 62 | 2406 | 21142522699695 | 0.0436306 | 121.839 | 0 | 467
PACZ | Range_Small | 63 | 146 | 1906136848371 | 0.00866254 | 121.839 | 0 | 259
PACZ | Range_Small | 64 | 2517 | 31117974003720 | 0.0403722 | 121.839 | 0 | 525
PACZ | Range_Small | 65 | 35 | 419980614063 | 0.00500679 | 121.839 | 0 | 183
PACZ | Range_Small | 66 | 653 | 8294114867004 | 0.0267029 | 121.839 | 0 | 279
PACZ | Range_Small | 67 | 702 | 8111609611701 | 0.0130335 | 121.839 | 0 | 283
PACZ | Range_Small | 68 | 830 | 10457808760440 | 0.0156562 | 121.839 | 0 | 287
PACZ | Range_Small | 69 | 2637 | 32506925732268 | 0.0343323 | 121.839 | 0 | 501
PACZ | Range_Small | 70 | 543 | 6694596687948 | 0.0116825 | 121.839 | 0 | 269
PACZ | Range_Small | 71 | 1574 | 19234451315508 | 0.023365 | 121.839 | 0 | 435
PACZ | Range_Small | 72 | 565 | 6639403320216 | 0.0106494 | 121.839 | 0 | 249
PACZ | Range_Small | 73 | 1331 | 16599806803347 | 0.0226498 | 121.839 | 0 | 415
PACZ | Range_Small | 74 | 4533 | 57032240351571 | 0.0496705 | 121.839 | 0 | 685
PACZ | Range_Small | 75 | 486 | 6715446384099 | 0.0123183 | 121.839 | 0 | 249
PACZ | Range_Small | 76 | 234 | 2874979190298 | 0.00969569 | 121.839 | 0 | 219
PACZ | Range_Small | 77 | 420 | 4877405758221 | 0.00802676 | 121.839 | 0 | 225
PACZ | Range_Small | 78 | 620 | 7051156686624 | 0.0173251 | 121.839 | 0 | 353
PACZ | Range_Small | 79 | 495 | 5222681944689 | 0.0112851 | 121.839 | 0 | 229
PACZ | Range_Small | 80 | 16713 | 200422699826841 | 0.22467 | 121.839 | 0 | 1987
PACZ | Range_Small | 81 | 592 | 7666298925678 | 0.0136693 | 121.839 | 0 | 297
PACZ | Range_Small | 82 | 702 | 8663385695103 | 0.0150204 | 121.839 | 0 | 293
PACZ | Range_Small | 83 | 195 | 2403272634693 | 0.00603994 | 121.839 | 0 | 211
PACZ | Range_Small | 84 | 314 | 3993049465428 | 0.0150204 | 121.839 | 0 | 255
PACZ | Range_Small | 85 | 646 | 8985654130317 | 0.0113646 | 121.839 | 0 | 277
PACZ | Range_Small | 86 | 865 | 12454575995415 | 0.0273387 | 121.839 | 0 | 369
