Algo | QType | QID | Count | Hash | Time_ms | Mem_Tree_MB | Mem_Delta_MB | Nodes
PACZ | Range_Small | 0 | 3673 | 34158401649696 | 0.0590483 | 69.3681 | 0 | 543
PACZ | Range_Small | 1 | 706 | 10069764540846 | 0.0133514 | 69.3681 | 0 | 249
PACZ | Range_Small | 2 | 1633 | 20142353253276 | 0.026385 | 69.3681 | 0 | 365
PACZ | Range_Small | 3 | 1199 | 12297103561410 | 0.0296434 | 69.3681 | 0 | 399
PACZ | Range_Small | 4 | 1148 | 10966031300553 | 0.0173251 | 69.3681 | 0 | 345
PACZ | Range_Small | 5 | 526 | 6241481634285 | 0.0109673 | 69.3681 | 0 | 255
PACZ | Range_Small | 6 | 1167 | 12301768376376 | 0.0317097 | 69.3681 | 0 | 377
PACZ | Range_Small | 7 | 335 | 4682849035344 | 0.0180403 | 69.3681 | 0 | 225
PACZ | Range_Small | 8 | 809 | 11316283632978 | 0.0150204 | 69.3681 | 0 | 307
PACZ | Range_Small | 9 | 1752 | 18255029231832 | 0.0303586 | 69.3681 | 0 | 453
PACZ | Range_Small | 10 | 9789 | 120442976099367 | 0.132322 | 69.3681 | 0 | 1375
PACZ | Range_Small | 11 | 24 | 105608988156 | 0.00572205 | 69.3681 | 0 | 183
PACZ | Range_Small | 12 | 836 | 11355613165005 | 0.0186761 | 69.3681 | 0 | 287
PACZ | Range_Small | 13 | 3156 | 32827610383884 | 0.0383854 | 69.3681 | 0 | 473
PACZ | Range_Small | 14 | 2063 | 26849341818690 | 0.0299613 | 69.3681 | 0 | 383
PACZ | Range_Small | 15 | 429 | 4978712658672 | 0.015974 | 69.3681 | 0 | 273
PACZ | Range_Small | 16 | 16899 | 197723101654962 | 0.228643 | 69.3681 | 0 | 2011
PACZ | Range_Small | 17 | 1850 | 25859010345300 | 0.0223319 | 69.3681 | 0 | 323
PACZ | Range_Small | 18 | 914 | 10880587525902 | 0.0203451 | 69.3681 | 0 | 251
PACZ | Range_Small | 19 | 890 | 8851381681515 | 0.0136693 | 69.3681 | 0 | 267
PACZ | Range_Small | 20 | 311 | 2118802945632 | 0.0112851 | 69.3681 | 0 | 189
PACZ | Range_Small | 21 | 5715 | 75102056289606 | 0.0693003 | 69.3681 | 0 | 773
PACZ | Range_Small | 22 | 661 | 8246641679754 | 0.00993411 | 69.3681 | 0 | 251
PACZ | Range_Small | 23 | 847 | 5149668974397 | 0.0182788 | 69.3681 | 0 | 273
PACZ | Range_Small | 24 | 1587 | 18729245315292 | 0.0249545 | 69.3681 | 0 | 337
PACZ | Range_Small | 25 | 766 | 9127313048595 | 0.0246366 | 69.3681 | 0 | 325
PACZ | Range_Small | 26 | 792 | 9370012034988 | 0.0173251 | 69.3681 | 0 | 261
PACZ | Range_Small | 27 | 8767 | 108977109056319 | 0.108719 | 69.3681 | 0 | 1195
PACZ | Range_Small | 28 | 347 | 4690278143763 | 0.0110467 | 69.3681 | 0 | 169
PACZ | Range_Small | 29 | 735 | 8464245843966 | 0.0196298 | 69.3681 | 0 | 347
PACZ | Range_Small | 30 | 717 | 9767785845102 | 0.0179609 | 69.3681 | 0 | 285
PACZ | Range_Small | 31 | 302 | 4329193245198 | 0.00898043 | 69.3681 | 0 | 231
PACZ | Range_Small | 32 | 208 | 1869320693385 | 0.0120004 | 69.3681 | 0 | 197
PACZ | Range_Small | 33 | 12480 | 153335073094842 | 0.166019 | 69.3681 | 0 | 1615
PACZ | Range_Small | 34 | 507 | 6248627216349 | 0.0123183 | 69.3681 | 0 | 285
PACZ | Range_Small | 35 | 440 | 5421878029476 | 0.0120004 | 69.3681 | 0 | 293
PACZ | Range_Small | 36 | 2126 | 21906032815281 | 0.0290076 | 69.3681 | 0 | 459
PACZ | Range_Small | 37 | 17649 | 207876536506737 | 0.210047 | 69.3681 | 0 | 2143
PACZ | Range_Small | 38 | 230 | 2701743995823 | 0.00770887 | 69.3681 | 0 | 223
PACZ | Range_Small | 39 | 718 | 8617758926568 | 0.0147025 | 69.3681 | 0 | 229
PACZ | Range_Small | 40 | 1600 | 19758186915552 | 0.0302792 | 69.3681 | 0 | 349
PACZ | Range_Small | 41 | 909 | 9055152120957 | 0.0273387 | 69.3681 | 0 | 307
PACZ | Range_Small | 42 | 124 | 1443686733420 | 0.00564257 | 69.3681 | 0 | 161
PACZ | Range_Small | 43 | 601 | 7406869203843 | 0.018994 | 69.3681 | 0 | 267
PACZ | Range_Small | 44 | 4 | 13734110505 | 0.00739098 | 69.3681 | 0 | 113
