Algo | QType | QID | Count | Hash | Time_ms | Mem_Tree_MB | Mem_Delta_MB | Nodes
PACZ | Range_Small | 0 | 1377 | 11263944825888 | 0.0243187 | 126.167 | 0 | 339
PACZ | Range_Small | 1 | 506 | 4984336645170 | 0.0133514 | 126.167 | 0 | 271
PACZ | Range_Small | 2 | 634 | 7533685179108 | 0.0136693 | 126.167 | 0 | 265
PACZ | Range_Small | 3 | 404 | 4253408071110 | 0.00961622 | 126.167 | 0 | 219
PACZ | Range_Small | 4 | 664 | 9165287153805 | 0.0130335 | 126.167 | 0 | 269
PACZ | Range_Small | 5 | 486 | 5145179294448 | 0.0113646 | 126.167 | 0 | 243
PACZ | Range_Small | 6 | 1480 | 19085845960026 | 0.0230471 | 126.167 | 0 | 345
PACZ | Range_Small | 7 | 1109 | 11910809066241 | 0.0186761 | 126.167 | 0 | 335
PACZ | Range_Small | 8 | 1550 | 16737808830288 | 0.0203451 | 126.167 | 0 | 347
PACZ | Range_Small | 9 | 2112 | 26034506682717 | 0.0243187 | 126.167 | 0 | 407
PACZ | Range_Small | 10 | 377 | 4675106811123 | 0.00866254 | 126.167 | 0 | 209
PACZ | Range_Small | 11 | 367 | 3166816592604 | 0.00969569 | 126.167 | 0 | 239
PACZ | Range_Small | 12 | 190 | 2275854431808 | 0.00802676 | 126.167 | 0 | 231
PACZ | Range_Small | 13 | 2062 | 20180906143578 | 0.0290076 | 126.167 | 0 | 459
PACZ | Range_Small | 14 | 991 | 12110491984455 | 0.0174046 | 126.167 | 0 | 315
PACZ | Range_Small | 15 | 379 | 2728543876002 | 0.0129541 | 126.167 | 0 | 283
PACZ | Range_Small | 16 | 688 | 9493632507186 | 0.0129541 | 126.167 | 0 | 251
PACZ | Range_Small | 17 | 642 | 7729883999457 | 0.0139872 | 126.167 | 0 | 263
PACZ | Range_Small | 18 | 494 | 5295131046669 | 0.0147025 | 126.167 | 0 | 297
PACZ | Range_Small | 19 | 3416 | 42150662199123 | 0.0476837 | 126.167 | 0 | 669
PACZ | Range_Small | 20 | 553 | 6815861769684 | 0.0147025 | 126.167 | 0 | 299
PACZ | Range_Small | 21 | 727 | 8725670572956 | 0.0129541 | 126.167 | 0 | 259
PACZ | Range_Small | 22 | 294 | 3747218839290 | 0.00993411 | 126.167 | 0 | 203
PACZ | Range_Small | 23 | 704 | 8812318410249 | 0.0116825 | 126.167 | 0 | 249
PACZ | Range_Small | 24 | 4897 | 61180265781543 | 0.0576973 | 126.167 | 0 | 771
PACZ | Range_Small | 25 | 1073 | 17036288565291 | 0.0193119 | 126.167 | 0 | 349
