Algo | QType | QID | Count | Hash | Time_ms | Mem_Tree_MB | Mem_Delta_MB | Nodes
PACZ | Range_Small | 0 | 1290 | 10912304665665 | 0.0393391 | 111.611 | 0 | 387
PACZ | Range_Small | 1 | 3181 | 39641961842949 | 0.052611 | 111.611 | 0 | 603
PACZ | Range_Small | 2 | 295 | 1893076902531 | 0.0193119 | 111.611 | 0 | 231
PACZ | Range_Small | 3 | 2714 | 24341447562786 | 0.0346502 | 111.611 | 0 | 469
PACZ | Range_Small | 4 | 14974 | 183389719299000 | 0.229994 | 111.611 | 0 | 1841
PACZ | Range_Small | 5 | 11035 | 135961158880734 | 0.138998 | 111.611 | 0 | 1441
PACZ | Range_Small | 6 | 472 | 5574342557346 | 0.0197093 | 111.611 | 0 | 325
PACZ | Range_Small | 7 | 597 | 6116992839837 | 0.0166893 | 111.611 | 0 | 343
PACZ | Range_Small | 8 | 79 | 1046932079370 | 0.00739098 | 111.611 | 0 | 191
PACZ | Range_Small | 9 | 205 | 3020257211412 | 0.00898043 | 111.611 | 0 | 225
PACZ | Range_Small | 10 | 3822 | 46586711418093 | 0.0529289 | 111.611 | 0 | 657
PACZ | Range_Small | 11 | 1945 | 23516956533687 | 0.0286897 | 111.611 | 0 | 445
PACZ | Range_Small | 12 | 762 | 9550018155132 | 0.0200272 | 111.611 | 0 | 307
PACZ | Range_Small | 13 | 24 | 191910246864 | 0.00794729 | 111.611 | 0 | 129
PACZ | Range_Small | 14 | 2796 | 34258023160878 | 0.039657 | 111.611 | 0 | 469
PACZ | Range_Small | 15 | 541 | 7426624693335 | 0.0203451 | 111.611 | 0 | 255
PACZ | Range_Small | 16 | 795 | 9523080002439 | 0.015974 | 111.611 | 0 | 239
PACZ | Range_Small | 17 | 756 | 9098399707359 | 0.0112851 | 111.611 | 0 | 241
PACZ | Range_Small | 18 | 1266 | 17822661997332 | 0.033617 | 111.611 | 0 | 393
PACZ | Range_Small | 19 | 464 | 3828610684965 | 0.0112851 | 111.611 | 0 | 249
PACZ | Range_Small | 20 | 1870 | 23305263555678 | 0.0363191 | 111.611 | 0 | 459
PACZ | Range_Small | 21 | 665 | 8076585296340 | 0.0133514 | 111.611 | 0 | 269
PACZ | Range_Small | 22 | 1708 | 23874083453844 | 0.0270208 | 111.611 | 0 | 321
PACZ | Range_Small | 23 | 19 | 134680520763 | 0.00429153 | 111.611 | 0 | 151
PACZ | Range_Small | 24 | 9 | 88971650115 | 0.00373522 | 111.611 | 0 | 109
PACZ | Range_Small | 25 | 3966 | 48589523829090 | 0.0770092 | 111.611 | 0 | 701
PACZ | Range_Small | 26 | 445 | 4134292622982 | 0.0100136 | 111.611 | 0 | 219
PACZ | Range_Small | 27 | 430 | 1953055395729 | 0.0133514 | 111.611 | 0 | 225
PACZ | Range_Small | 28 | 2198 | 22740144863712 | 0.036637 | 111.611 | 0 | 529
PACZ | Range_Small | 29 | 15705 | 184461338451336 | 0.191689 | 111.611 | 0 | 1923
PACZ | Range_Small | 30 | 4069 | 54069841377894 | 0.0513395 | 111.611 | 0 | 545
PACZ | Range_Small | 31 | 135 | 1195805177019 | 0.00667572 | 111.611 | 0 | 211
PACZ | Range_Small | 32 | 205 | 2908769410125 | 0.00802676 | 111.611 | 0 | 221
PACZ | Range_Small | 33 | 1136 | 11905069680573 | 0.0323455 | 111.611 | 0 | 343
PACZ | Range_Small | 34 | 14 | 89698871328 | 0.00230471 | 111.611 | 0 | 89
PACZ | Range_Small | 35 | 1733 | 20871167144121 | 0.0256697 | 111.611 | 0 | 431
PACZ | Range_Small | 36 | 241 | 2814548556465 | 0.00802676 | 111.611 | 0 | 207
PACZ | Range_Small | 37 | 161 | 2030604187836 | 0.00667572 | 111.611 | 0 | 157
PACZ | Range_Small | 38 | 929 | 12632422227573 | 0.0163714 | 111.611 | 0 | 339
PACZ | Range_Small | 39 | 1756 | 22107172836393 | 0.0266234 | 111.611 | 0 | 379
PACZ | Range_Small | 40 | 504 | 5879209849656 | 0.00929832 | 111.611 | 0 | 225
PACZ | Range_Small | 41 | 5620 | 66666064731732 | 0.0720024 | 111.611 | 0 | 899
PACZ | Range_Small | 42 | 538 | 5518563003081 | 0.0162919 | 111.611 | 0 | 283
PACZ | Range_Small | 43 | 10122 | 124016392162518 | 0.12366 | 111.611 | 0 | 1375
PACZ | Range_Small | 44 | 1040 | 12925424880909 | 0.0303586 | 111.611 | 0 | 327
PACZ | Range_Small | 45 | 700 | 8537968967532 | 0.0153383 | 111.611 | 0 | 265
PACZ | Range_Small | 46 | 635 | 6538115985513 | 0.0177224 | 111.611 | 0 | 325
PACZ | Range_Small | 47 | 144 | 1822715090724 | 0.00564257 | 111.611 | 0 | 179
PACZ | Range_Small | 48 | 540 | 5585983633779 | 0.0196298 | 111.611 | 0 | 303
PACZ | Range_Small | 49 | 18317 | 215428487505387 | 0.219345 | 111.611 | 0 | 2141
PACZ | Range_Small | 50 | 1308 | 19750434885576 | 0.0296434 | 111.611 | 0 | 371
PACZ | Range_Small | 51 | 817 | 11105480245059 | 0.0129541 | 111.611 | 0 | 261
PACZ | Range_Small | 52 | 1004 | 13787597418720 | 0.0166098 | 111.611 | 0 | 289
PACZ | Range_Small | 53 | 1086 | 13536338419758 | 0.0212987 | 111.611 | 0 | 325
PACZ | Range_Small | 54 | 58 | 813504962073 | 0.00564257 | 111.611 | 0 | 159
PACZ | Range_Small | 55 | 533 | 6221001253326 | 0.0150204 | 111.611 | 0 | 229
PACZ | Range_Small | 56 | 831 | 10662201200460 | 0.0179609 | 111.611 | 0 | 295
PACZ | Range_Small | 57 | 1559 | 21854632579800 | 0.0223319 | 111.611 | 0 | 419
PACZ | Range_Small | 58 | 5619 | 65992966197933 | 0.0762939 | 111.611 | 0 | 879
PACZ | Range_Small | 59 | 59 | 745265216934 | 0.00929832 | 111.611 | 0 | 231
PACZ | Range_Small | 60 | 1320 | 16269937015587 | 0.0212987 | 111.611 | 0 | 367
PACZ | Range_Small | 61 | 504 | 5560480022589 | 0.0219345 | 111.611 | 0 | 269
PACZ | Range_Small | 62 | 15666 | 190466852952180 | 0.213941 | 111.611 | 0 | 1941
PACZ | Range_Small | 63 | 505 | 6456866293464 | 0.0123183 | 111.611 | 0 | 267
PACZ | Range_Small | 64 | 465 | 6585073203270 | 0.0123183 | 111.611 | 0 | 267
PACZ | Range_Small | 65 | 2497 | 31145312320671 | 0.037988 | 111.611 | 0 | 539
PACZ | Range_Small | 66 | 2934 | 36552666286524 | 0.0519753 | 111.611 | 0 | 587
PACZ | Range_Small | 67 | 89 | 943225548555 | 0.00564257 | 111.611 | 0 | 169
PACZ | Range_Small | 68 | 875 | 11326740290913 | 0.0143846 | 111.611 | 0 | 287
