Algo | QType | QID | Count | Hash | Time_ms | Mem_Tree_MB | Mem_Delta_MB | Nodes
PACZ | Range_Small | 0 | 394 | 5441680785474 | 0.0153383 | 108.262 | 0 | 261
PACZ | Range_Small | 1 | 3304 | 44808318405681 | 0.0616709 | 108.262 | 0 | 615
PACZ | Range_Small | 2 | 1 | 7605150336 | 0.00166893 | 108.262 | 0 | 57
PACZ | Range_Small | 3 | 863 | 11788730338632 | 0.0133514 | 108.262 | 0 | 243
PACZ | Range_Small | 4 | 413 | 4054898255127 | 0.0135899 | 108.262 | 0 | 311
PACZ | Range_Small | 5 | 148 | 2308229032035 | 0.00564257 | 108.262 | 0 | 169
PACZ | Range_Small | 6 | 19953 | 239800777077015 | 0.227928 | 108.262 | 0 | 2295
PACZ | Range_Small | 7 | 4870 | 60748619021769 | 0.0543594 | 108.262 | 0 | 761
PACZ | Range_Small | 8 | 373 | 4306115572578 | 0.0139872 | 108.262 | 0 | 307
PACZ | Range_Small | 9 | 208 | 2897588934840 | 0.00762939 | 108.262 | 0 | 215
PACZ | Range_Small | 10 | 493 | 5760191033352 | 0.00993411 | 108.262 | 0 | 203
PACZ | Range_Small | 11 | 908 | 10896012373374 | 0.014623 | 108.262 | 0 | 283
PACZ | Range_Small | 12 | 678 | 5421281830875 | 0.0206629 | 108.262 | 0 | 247
PACZ | Range_Small | 13 | 476 | 3694315056504 | 0.0123183 | 108.262 | 0 | 283
PACZ | Range_Small | 14 | 701 | 9256123290795 | 0.0193119 | 108.262 | 0 | 261
PACZ | Range_Small | 15 | 2306 | 28748147067540 | 0.0446637 | 108.262 | 0 | 469
PACZ | Range_Small | 16 | 22 | 247906757967 | 0.00301997 | 108.262 | 0 | 123
PACZ | Range_Small | 17 | 473 | 6485445100296 | 0.0166893 | 108.262 | 0 | 259
PACZ | Range_Small | 18 | 1226 | 15143953671834 | 0.0333786 | 108.262 | 0 | 349
PACZ | Range_Small | 19 | 622 | 7672815124302 | 0.0193119 | 108.262 | 0 | 309
PACZ | Range_Small | 20 | 458 | 5421087691551 | 0.0130335 | 108.262 | 0 | 307
PACZ | Range_Small | 21 | 3904 | 48323547156771 | 0.0657241 | 108.262 | 0 | 671
PACZ | Range_Small | 22 | 5794 | 68420767009785 | 0.0669956 | 108.262 | 0 | 893
PACZ | Range_Small | 23 | 2948 | 39307415005410 | 0.0390212 | 108.262 | 0 | 535
PACZ | Range_Small | 24 | 1616 | 19154574034512 | 0.0256697 | 108.262 | 0 | 353
PACZ | Range_Small | 25 | 70 | 658379009757 | 0.00635783 | 108.262 | 0 | 191
PACZ | Range_Small | 26 | 774 | 10382796903048 | 0.0226498 | 108.262 | 0 | 313
PACZ | Range_Small | 27 | 281 | 3878586960357 | 0.00866254 | 108.262 | 0 | 213
PACZ | Range_Small | 28 | 877 | 10458311081088 | 0.0162919 | 108.262 | 0 | 339
PACZ | Range_Small | 29 | 293 | 4444555238898 | 0.0120004 | 108.262 | 0 | 205
PACZ | Range_Small | 30 | 650 | 7675644613977 | 0.0120004 | 108.262 | 0 | 269
PACZ | Range_Small | 31 | 330 | 4075196208876 | 0.0103315 | 108.262 | 0 | 253
PACZ | Range_Small | 32 | 4409 | 54055700912661 | 0.0463327 | 108.262 | 0 | 705
PACZ | Range_Small | 33 | 2 | 17825169864 | 0.00301997 | 108.262 | 0 | 141
PACZ | Range_Small | 34 | 1733 | 21345277356795 | 0.0267029 | 108.262 | 0 | 427
PACZ | Range_Small | 35 | 341 | 3812608545660 | 0.0073115 | 108.262 | 0 | 183
