Algo | CS_ID | Year | Adds | Rems | Time_ms | Mem_Tree_MB | Mem_Delta_MB | DeltaData_MB
PACZ | 55086313 | 2018 | 0 | 0 | 0.015974 | 44.2834 | 0.0 | 0
PACZ | 55095452 | 2018 | 0 | 0 | 0.0369549 | 44.2834 | 0.0 | 0
PACZ | 55096456 | 2018 | 0 | 0 | 0 | 44.2834 | 0.0 | 0
PACZ | 55102837 | 2018 | 0 | 0 | 0.000953674 | 44.2834 | 0.0 | 0
PACZ | 55108377 | 2018 | 0 | 0 | 0.000953674 | 44.2834 | 0.0 | 0
PACZ | 55117041 | 2018 | 0 | 0 | 0 | 44.2834 | 0.0 | 0
PACZ | 55131703 | 2018 | 0 | 0 | 0 | 44.2834 | 0.0 | 0
PACZ | 55148154 | 2018 | 0 | 0 | 0.000953674 | 44.2834 | 0.0 | 0
PACZ | 55173650 | 2018 | 0 | 0 | 0.00119209 | 44.2834 | 0.0 | 0
PACZ | 55178897 | 2018 | 0 | 0 | 0 | 44.2834 | 0.0 | 0
PACZ | 55197815 | 2018 | 0 | 0 | 0 | 44.2834 | 0.0 | 0
PACZ | 55208047 | 2018 | 0 | 0 | 0.000953674 | 44.2834 | 0.0 | 0
PACZ | 55208188 | 2018 | 0 | 0 | 0 | 44.2834 | 0.0 | 0
PACZ | 55216367 | 2018 | 0 | 0 | 0 | 44.2834 | 0.0 | 0
PACZ | 55220095 | 2018 | 0 | 0 | 0 | 44.2834 | 0.0 | 0
PACZ | 55232475 | 2018 | 0 | 0 | 0.000953674 | 44.2834 | 0.0 | 0
PACZ | 55233215 | 2018 | 0 | 0 | 0.000953674 | 44.2834 | 0.0 | 0
PACZ | 55235388 | 2018 | 0 | 0 | 0 | 44.2834 | 0.0 | 0
PACZ | 55244520 | 2018 | 0 | 0 | 0 | 44.2834 | 0.0 | 0
PACZ | 55255337 | 2018 | 0 | 0 | 0 | 44.2834 | 0.0 | 0
PACZ | 55274030 | 2018 | 0 | 0 | 0 | 44.2834 | 0.0 | 0
PACZ | 55284971 | 2018 | 0 | 0 | 0.00119209 | 44.2834 | 0.0 | 0
PACZ | 55314351 | 2018 | 0 | 0 | 0 | 44.2834 | 0.0 | 0
PACZ | 55315913 | 2018 | 0 | 0 | 0 | 44.2834 | 0.0 | 0
PACZ | 55317948 | 2018 | 0 | 0 | 0 | 44.2834 | 0.0 | 0
PACZ | 55328901 | 2018 | 0 | 0 | 0.000953674 | 44.2834 | 0.0 | 0
PACZ | 55358129 | 2018 | 0 | 1 | 0.0300407 | 44.2904 | 0.0 | 3.05176e-05
PACZ | 55358936 | 2018 | 0 | 0 | 0 | 44.2904 | 0.0 | 0
PACZ | 55359730 | 2018 | 0 | 0 | 0 | 44.2904 | 0.0 | 0
PACZ | 55373546 | 2018 | 0 | 0 | 0.000953674 | 44.2904 | 0.0 | 0
PACZ | 55377189 | 2018 | 0 | 0 | 0 | 44.2904 | 0.0 | 0
PACZ | 55380139 | 2018 | 0 | 0 | 0.000953674 | 44.2904 | 0.0 | 0
PACZ | 55381745 | 2018 | 0 | 0 | 0.000953674 | 44.2904 | 0.0 | 0
PACZ | 55382571 | 2018 | 0 | 0 | 0 | 44.2904 | 0.0 | 0
PACZ | 55386158 | 2018 | 0 | 0 | 0 | 44.2904 | 0.0 | 0
PACZ | 55386885 | 2018 | 0 | 130 | 0.0360012 | 44.3241 | 0.0 | 0.00396729
PACZ | 55398730 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55402364 | 2018 | 0 | 0 | 0.000953674 | 44.3241 | 0.0 | 0
PACZ | 55402739 | 2018 | 0 | 0 | 0.00119209 | 44.3241 | 0.0 | 0
PACZ | 55414231 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55433905 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55436113 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55451269 | 2018 | 0 | 0 | 0.000953674 | 44.3241 | 0.0 | 0
PACZ | 55463704 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55463749 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55473440 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55480065 | 2018 | 0 | 0 | 0.000953674 | 44.3241 | 0.0 | 0
PACZ | 55483050 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55488991 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55489163 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55494848 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55495482 | 2018 | 0 | 0 | 0.000953674 | 44.3241 | 0.0 | 0
PACZ | 55508044 | 2018 | 0 | 0 | 0.000953674 | 44.3241 | 0.0 | 0
PACZ | 55513241 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55546264 | 2018 | 0 | 0 | 0.00119209 | 44.3241 | 0.0 | 0
PACZ | 55586173 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55594032 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55622795 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55643822 | 2018 | 0 | 0 | 0.000953674 | 44.3241 | 0.0 | 0
PACZ | 55643847 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55653545 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55674367 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55675879 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55676549 | 2018 | 0 | 0 | 0.00309944 | 44.3241 | 0.0 | 0
PACZ | 55701026 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55702631 | 2018 | 0 | 0 | 0.000953674 | 44.3241 | 0.0 | 0
PACZ | 55705570 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55709239 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55731478 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55786882 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55790854 | 2018 | 0 | 0 | 0.000953674 | 44.3241 | 0.0 | 0
PACZ | 55797304 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55797391 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55797471 | 2018 | 0 | 0 | 0.000953674 | 44.3241 | 0.0 | 0
PACZ | 55800943 | 2018 | 0 | 0 | 0 | 44.3241 | 0.0 | 0
PACZ | 55801141 | 2018 | 0 | 36 | 0.0138283 | 44.3353 | 0.0 | 0.00109863
PACZ | 55808568 | 2018 | 0 | 0 | 0.000953674 | 44.3353 | 0.0 | 0
PACZ | 55811632 | 2018 | 0 | 0 | 0 | 44.3353 | 0.0 | 0
PACZ | 55874182 | 2018 | 0 | 0 | 0 | 44.3353 | 0.0 | 0
PACZ | 55876190 | 2018 | 0 | 0 | 0 | 44.3353 | 0.0 | 0
PACZ | 55881239 | 2018 | 0 | 0 | 0.000953674 | 44.3353 | 0.0 | 0
PACZ | 55883989 | 2018 | 0 | 0 | 0 | 44.3353 | 0.0 | 0
PACZ | 55885028 | 2018 | 0 | 0 | 0 | 44.3353 | 0.0 | 0
PACZ | 55889111 | 2018 | 0 | 0 | 0 | 44.3353 | 0.0 | 0
PACZ | 55903510 | 2018 | 0 | 0 | 0 | 44.3353 | 0.0 | 0
PACZ | 55907788 | 2018 | 0 | 0 | 0 | 44.3353 | 0.0 | 0
PACZ | 55930746 | 2018 | 0 | 0 | 0.000953674 | 44.3353 | 0.0 | 0
PACZ | 55931498 | 2018 | 0 | 0 | 0 | 44.3353 | 0.0 | 0
PACZ | 55932819 | 2018 | 0 | 0 | 0 | 44.3353 | 0.0 | 0
PACZ | 55933098 | 2018 | 0 | 0 | 0 | 44.3353 | 0.0 | 0
PACZ | 55933868 | 2018 | 0 | 0 | 0 | 44.3353 | 0.0 | 0
PACZ | 55933921 | 2018 | 0 | 0 | 0.00119209 | 44.3353 | 0.0 | 0
PACZ | 55943872 | 2018 | 0 | 0 | 0 | 44.3353 | 0.0 | 0
PACZ | 55950435 | 2018 | 0 | 0 | 0 | 44.3353 | 0.0 | 0
PACZ | 55975415 | 2018 | 0 | 0 | 0 | 44.3353 | 0.0 | 0
PACZ | 55975454 | 2018 | 0 | 0 | 0 | 44.3353 | 0.0 | 0
PACZ | 55975471 | 2018 | 0 | 0 | 0 | 44.3353 | 0.0 | 0
PACZ | 55982989 | 2018 | 0 | 0 | 0.000953674 | 44.3353 | 0.0 | 0
PACZ | 55987240 | 2018 | 0 | 0 | 0 | 44.3353 | 0.0 | 0
PACZ | 55991535 | 2018 | 0 | 2 | 0.0100136 | 44.3485 | 0.0 | 6.10352e-05
PACZ | 55991957 | 2018 | 0 | 7 | 0.00905991 | 44.3612 | 0.0 | 0.000213623
PACZ | 55992012 | 2018 | 0 | 0 | 0.000953674 | 44.3612 | 0.0 | 0
PACZ | 55996602 | 2018 | 0 | 0 | 0 | 44.3612 | 0.0 | 0
PACZ | 56005170 | 2018 | 0 | 56 | 0.0371933 | 44.4127 | 0.0 | 0.00170898
PACZ | 56033638 | 2018 | 0 | 0 | 0 | 44.4127 | 0.0 | 0
PACZ | 56034165 | 2018 | 0 | 0 | 0 | 44.4127 | 0.0 | 0
PACZ | 56039368 | 2018 | 0 | 0 | 0.000953674 | 44.4127 | 0.0 | 0
PACZ | 56042288 | 2018 | 0 | 0 | 0 | 44.4127 | 0.0 | 0
PACZ | 56043738 | 2018 | 0 | 0 | 0 | 44.4127 | 0.0 | 0
PACZ | 56044969 | 2018 | 0 | 0 | 0 | 44.4127 | 0.0 | 0
PACZ | 56044992 | 2018 | 0 | 1 | 0.00500679 | 44.4197 | 0.0 | 3.05176e-05
PACZ | 56049536 | 2018 | 0 | 0 | 0.000953674 | 44.4197 | 0.0 | 0
PACZ | 56052006 | 2018 | 0 | 0 | 0 | 44.4197 | 0.0 | 0
PACZ | 56063031 | 2018 | 0 | 0 | 0 | 44.4197 | 0.0 | 0
PACZ | 56066704 | 2018 | 0 | 0 | 0 | 44.4197 | 0.0 | 0
PACZ | 56089278 | 2018 | 0 | 0 | 0.000953674 | 44.4197 | 0.0 | 0
PACZ | 56095752 | 2018 | 0 | 0 | 0 | 44.4197 | 0.0 | 0
PACZ | 56096086 | 2018 | 0 | 0 | 0 | 44.4197 | 0.0 | 0
PACZ | 56110117 | 2018 | 0 | 0 | 0 | 44.4197 | 0.0 | 0
PACZ | 56120618 | 2018 | 0 | 0 | 0 | 44.4197 | 0.0 | 0
PACZ | 56136488 | 2018 | 0 | 0 | 0.00119209 | 44.4197 | 0.0 | 0
PACZ | 56142325 | 2018 | 0 | 0 | 0.000953674 | 44.4197 | 0.0 | 0
PACZ | 56144537 | 2018 | 0 | 4 | 0.00882149 | 44.4319 | 0.0 | 0.00012207
PACZ | 56155327 | 2018 | 0 | 0 | 0 | 44.4319 | 0.0 | 0
PACZ | 56158636 | 2018 | 0 | 0 | 0 | 44.4319 | 0.0 | 0
PACZ | 56164834 | 2018 | 0 | 0 | 0.000953674 | 44.4319 | 0.0 | 0
PACZ | 56167500 | 2018 | 0 | 0 | 0.00119209 | 44.4319 | 0.0 | 0
PACZ | 56169105 | 2018 | 0 | 0 | 0.00500679 | 44.4319 | 0.0 | 0
PACZ | 56170348 | 2018 | 0 | 0 | 0 | 44.4319 | 0.0 | 0
PACZ | 56174163 | 2018 | 0 | 0 | 0 | 44.4319 | 0.0 | 0
PACZ | 56176045 | 2018 | 0 | 0 | 0 | 44.4319 | 0.0 | 0
PACZ | 56178959 | 2018 | 0 | 0 | 0.000953674 | 44.4319 | 0.0 | 0
PACZ | 56179505 | 2018 | 0 | 0 | 0 | 44.4319 | 0.0 | 0
PACZ | 56191643 | 2018 | 0 | 0 | 0 | 44.4319 | 0.0 | 0
PACZ | 56205922 | 2018 | 0 | 0 | 0 | 44.4319 | 0.0 | 0
PACZ | 56206097 | 2018 | 0 | 15 | 0.0128746 | 44.4452 | 0.0 | 0.000457764
PACZ | 56207756 | 2018 | 0 | 2 | 0.00810623 | 44.4521 | 0.0 | 6.10352e-05
PACZ | 56207868 | 2018 | 0 | 0 | 0.00119209 | 44.4521 | 0.0 | 0
PACZ | 56208126 | 2018 | 0 | 1 | 0.00596046 | 44.4591 | 0.0 | 3.05176e-05
PACZ | 56208737 | 2018 | 0 | 1 | 0.00500679 | 44.4661 | 0.0 | 3.05176e-05
PACZ | 56209089 | 2018 | 0 | 0 | 0.00119209 | 44.4661 | 0.0 | 0
PACZ | 56210749 | 2018 | 0 | 5 | 0.00691414 | 44.4729 | 0.0 | 0.000152588
PACZ | 56235188 | 2018 | 0 | 0 | 0.000953674 | 44.4729 | 0.0 | 0
PACZ | 56235985 | 2018 | 0 | 0 | 0 | 44.4729 | 0.0 | 0
PACZ | 56235987 | 2018 | 0 | 0 | 0.000953674 | 44.4729 | 0.0 | 0
PACZ | 56237072 | 2018 | 0 | 1 | 0.00691414 | 44.4799 | 0.0 | 3.05176e-05
PACZ | 56249104 | 2018 | 0 | 0 | 0 | 44.4799 | 0.0 | 0
PACZ | 56250816 | 2018 | 0 | 0 | 0 | 44.4799 | 0.0 | 0
PACZ | 56258060 | 2018 | 0 | 0 | 0 | 44.4799 | 0.0 | 0
PACZ | 56258321 | 2018 | 0 | 0 | 0.000953674 | 44.4799 | 0.0 | 0
PACZ | 56258402 | 2018 | 0 | 0 | 0 | 44.4799 | 0.0 | 0
PACZ | 56258418 | 2018 | 0 | 0 | 0 | 44.4799 | 0.0 | 0
PACZ | 56258433 | 2018 | 0 | 0 | 0.00119209 | 44.4799 | 0.0 | 0
PACZ | 56258509 | 2018 | 0 | 0 | 0 | 44.4799 | 0.0 | 0
PACZ | 56258551 | 2018 | 0 | 0 | 0 | 44.4799 | 0.0 | 0
PACZ | 56260425 | 2018 | 0 | 0 | 0 | 44.4799 | 0.0 | 0
PACZ | 56288882 | 2018 | 0 | 0 | 0 | 44.4799 | 0.0 | 0
PACZ | 56308609 | 2018 | 0 | 0 | 0 | 44.4799 | 0.0 | 0
PACZ | 56313623 | 2018 | 0 | 0 | 0.000953674 | 44.4799 | 0.0 | 0
PACZ | 56313640 | 2018 | 0 | 0 | 0 | 44.4799 | 0.0 | 0
PACZ | 56314101 | 2018 | 0 | 0 | 0 | 44.4799 | 0.0 | 0
PACZ | 56315629 | 2018 | 0 | 22 | 0.0100136 | 44.4912 | 0.0 | 0.000671387
PACZ | 56341742 | 2018 | 0 | 0 | 0 | 44.4912 | 0.0 | 0
PACZ | 56342415 | 2018 | 0 | 0 | 0.000953674 | 44.4912 | 0.0 | 0
PACZ | 56342460 | 2018 | 0 | 0 | 0 | 44.4912 | 0.0 | 0
PACZ | 56342808 | 2018 | 0 | 0 | 0 | 44.4912 | 0.0 | 0
PACZ | 56342839 | 2018 | 0 | 0 | 0 | 44.4912 | 0.0 | 0
PACZ | 56342967 | 2018 | 0 | 0 | 0.00119209 | 44.4912 | 0.0 | 0
PACZ | 56342989 | 2018 | 0 | 0 | 0 | 44.4912 | 0.0 | 0
PACZ | 56343083 | 2018 | 0 | 0 | 0 | 44.4912 | 0.0 | 0
PACZ | 56343159 | 2018 | 0 | 0 | 0 | 44.4912 | 0.0 | 0
PACZ | 56343187 | 2018 | 0 | 0 | 0 | 44.4912 | 0.0 | 0
PACZ | 56345629 | 2018 | 0 | 0 | 0.00119209 | 44.4912 | 0.0 | 0
PACZ | 56363971 | 2018 | 0 | 0 | 0 | 44.4912 | 0.0 | 0
PACZ | 56376802 | 2018 | 0 | 0 | 0 | 44.4912 | 0.0 | 0
PACZ | 56380517 | 2018 | 0 | 0 | 0 | 44.4912 | 0.0 | 0
PACZ | 56393294 | 2018 | 0 | 0 | 0.000953674 | 44.4912 | 0.0 | 0
PACZ | 56410183 | 2018 | 0 | 0 | 0 | 44.4912 | 0.0 | 0
PACZ | 56410583 | 2018 | 0 | 0 | 0 | 44.4912 | 0.0 | 0
PACZ | 56412555 | 2018 | 0 | 2 | 0.00596046 | 44.4982 | 0.0 | 6.10352e-05
PACZ | 56413649 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56427805 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56441576 | 2018 | 0 | 0 | 0.000953674 | 44.4982 | 0.0 | 0
PACZ | 56444040 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56445804 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56449077 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56461698 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56466355 | 2018 | 0 | 0 | 0.000953674 | 44.4982 | 0.0 | 0
PACZ | 56484667 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56491835 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56504489 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56505075 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56513913 | 2018 | 0 | 0 | 0.00119209 | 44.4982 | 0.0 | 0
PACZ | 56518641 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56519380 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56536309 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56552423 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56553936 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56578761 | 2018 | 0 | 0 | 0.000953674 | 44.4982 | 0.0 | 0
PACZ | 56585418 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56596370 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56615829 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56626992 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56627757 | 2018 | 0 | 0 | 0.000953674 | 44.4982 | 0.0 | 0
PACZ | 56636801 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56640831 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56641480 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56649635 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56656214 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56664878 | 2018 | 0 | 0 | 0.000953674 | 44.4982 | 0.0 | 0
PACZ | 56670435 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56672982 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56691903 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56712186 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56729550 | 2018 | 0 | 0 | 0.000953674 | 44.4982 | 0.0 | 0
PACZ | 56735854 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56751042 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56814229 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56839124 | 2018 | 0 | 0 | 0.00119209 | 44.4982 | 0.0 | 0
PACZ | 56844683 | 2018 | 0 | 0 | 0 | 44.4982 | 0.0 | 0
PACZ | 56851297 | 2018 | 0 | 0 | 0.000953674 | 44.4982 | 0.0 | 0
PACZ | 56855396 | 2018 | 0 | 1 | 0.00500679 | 44.5052 | 0.0 | 3.05176e-05
PACZ | 56857992 | 2018 | 0 | 0 | 0 | 44.5052 | 0.0 | 0
PACZ | 56861144 | 2018 | 0 | 0 | 0 | 44.5052 | 0.0 | 0
PACZ | 56865192 | 2018 | 0 | 27 | 0.0431538 | 44.5944 | 0.0 | 0.000823975
PACZ | 56866664 | 2018 | 0 | 1 | 0.00715256 | 44.6014 | 0.0 | 3.05176e-05
PACZ | 56867358 | 2018 | 0 | 0 | 0.000953674 | 44.6014 | 0.0 | 0
PACZ | 56868487 | 2018 | 0 | 2 | 0.00810623 | 44.6083 | 0.0 | 6.10352e-05
PACZ | 56868669 | 2018 | 0 | 0 | 0 | 44.6083 | 0.0 | 0
PACZ | 56868708 | 2018 | 0 | 0 | 0.000953674 | 44.6083 | 0.0 | 0
PACZ | 56868744 | 2018 | 0 | 0 | 0 | 44.6083 | 0.0 | 0
PACZ | 56868789 | 2018 | 0 | 0 | 0 | 44.6083 | 0.0 | 0
PACZ | 56871065 | 2018 | 0 | 0 | 0 | 44.6083 | 0.0 | 0
PACZ | 56871359 | 2018 | 0 | 0 | 0 | 44.6083 | 0.0 | 0
PACZ | 56871464 | 2018 | 0 | 17 | 0.00810623 | 44.6145 | 0.0 | 0.000518799
PACZ | 56871554 | 2018 | 0 | 0 | 0.000953674 | 44.6145 | 0.0 | 0
PACZ | 56871579 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56871605 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56871869 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56872251 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56872337 | 2018 | 0 | 0 | 0.000953674 | 44.6145 | 0.0 | 0
PACZ | 56873167 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56873306 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56873426 | 2018 | 0 | 0 | 0.00119209 | 44.6145 | 0.0 | 0
PACZ | 56873442 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56873563 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56873839 | 2018 | 0 | 0 | 0.000953674 | 44.6145 | 0.0 | 0
PACZ | 56874040 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56874241 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56874531 | 2018 | 0 | 0 | 0.000953674 | 44.6145 | 0.0 | 0
PACZ | 56874583 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56877319 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56877333 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56877435 | 2018 | 0 | 0 | 0.000953674 | 44.6145 | 0.0 | 0
PACZ | 56877536 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56877581 | 2018 | 0 | 0 | 0.00786781 | 44.6145 | 0.0 | 0
PACZ | 56877763 | 2018 | 0 | 0 | 0.000953674 | 44.6145 | 0.0 | 0
PACZ | 56878073 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56895264 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56898706 | 2018 | 0 | 0 | 0.000953674 | 44.6145 | 0.0 | 0
PACZ | 56905025 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56906003 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56906138 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56906232 | 2018 | 0 | 0 | 0.000953674 | 44.6145 | 0.0 | 0
PACZ | 56906245 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56906347 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56906475 | 2018 | 0 | 0 | 0.000953674 | 44.6145 | 0.0 | 0
PACZ | 56906642 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56906731 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56906744 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56911082 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56914137 | 2018 | 0 | 0 | 0.00119209 | 44.6145 | 0.0 | 0
PACZ | 56914552 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56922256 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56930594 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56936585 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56945223 | 2018 | 0 | 0 | 0.000953674 | 44.6145 | 0.0 | 0
PACZ | 56952325 | 2018 | 0 | 0 | 0.000953674 | 44.6145 | 0.0 | 0
PACZ | 56952602 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56954396 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56960786 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56961728 | 2018 | 0 | 0 | 0.000953674 | 44.6145 | 0.0 | 0
PACZ | 56962544 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56962564 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56962640 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56962667 | 2018 | 0 | 0 | 0 | 44.6145 | 0.0 | 0
PACZ | 56962731 | 2018 | 0 | 5 | 0.00596046 | 44.6214 | 0.0 | 0.000152588
PACZ | 56964348 | 2018 | 0 | 0 | 0 | 44.6214 | 0.0 | 0
PACZ | 56965358 | 2018 | 0 | 0 | 0 | 44.6214 | 0.0 | 0
PACZ | 56969455 | 2018 | 0 | 0 | 0.00119209 | 44.6214 | 0.0 | 0
PACZ | 56974517 | 2018 | 0 | 1 | 0.00810623 | 44.6283 | 0.0 | 3.05176e-05
PACZ | 56980740 | 2018 | 0 | 0 | 0 | 44.6283 | 0.0 | 0
PACZ | 56981112 | 2018 | 0 | 0 | 0.00119209 | 44.6283 | 0.0 | 0
PACZ | 56982437 | 2018 | 0 | 0 | 0 | 44.6283 | 0.0 | 0
PACZ | 56982564 | 2018 | 0 | 0 | 0 | 44.6283 | 0.0 | 0
PACZ | 56988732 | 2018 | 0 | 0 | 0 | 44.6283 | 0.0 | 0
PACZ | 56990718 | 2018 | 0 | 0 | 0.000953674 | 44.6283 | 0.0 | 0
PACZ | 56997279 | 2018 | 0 | 0 | 0 | 44.6283 | 0.0 | 0
PACZ | 56998946 | 2018 | 0 | 0 | 0 | 44.6283 | 0.0 | 0
PACZ | 56999105 | 2018 | 0 | 0 | 0 | 44.6283 | 0.0 | 0
PACZ | 57023792 | 2018 | 0 | 0 | 0.000953674 | 44.6283 | 0.0 | 0
PACZ | 57028646 | 2018 | 0 | 0 | 0 | 44.6283 | 0.0 | 0
PACZ | 57034082 | 2018 | 0 | 0 | 0 | 44.6283 | 0.0 | 0
PACZ | 57034243 | 2018 | 0 | 0 | 0 | 44.6283 | 0.0 | 0
