Algo | QType | QID | Count | Hash | Time_ms | Mem_Tree_MB | Mem_Delta_MB | Nodes
PACZ | Range_Small | 0 | 130 | 1425634824978 | 0.00969569 | 134.07 | 0 | 153
PACZ | Range_Small | 1 | 1317 | 16470668133081 | 0.022014 | 134.07 | 0 | 347
PACZ | Range_Small | 2 | 636 | 7837805010246 | 0.0243187 | 134.07 | 0 | 321
PACZ | Range_Small | 3 | 360 | 4423419558951 | 0.0173251 | 134.07 | 0 | 211
PACZ | Range_Small | 4 | 150 | 1438981410225 | 0.0046889 | 134.07 | 0 | 147
PACZ | Range_Small | 5 | 556 | 5738060656416 | 0.0259876 | 134.07 | 0 | 351
PACZ | Range_Small | 6 | 18450 | 222599090367801 | 0.277042 | 134.07 | 0 | 2171
PACZ | Range_Small | 7 | 1019 | 14344880450250 | 0.0186761 | 134.07 | 0 | 315
PACZ | Range_Small | 8 | 14 | 115963686699 | 0.00762939 | 134.07 | 0 | 113
PACZ | Range_Small | 9 | 549 | 6873499970214 | 0.0109673 | 134.07 | 0 | 233
PACZ | Range_Small | 10 | 1127 | 15463777277247 | 0.0333786 | 134.07 | 0 | 339
PACZ | Range_Small | 11 | 570 | 6848811841650 | 0.018994 | 134.07 | 0 | 307
PACZ | Range_Small | 12 | 370 | 3865079466360 | 0.0100136 | 134.07 | 0 | 209
PACZ | Range_Small | 13 | 134 | 1635188494434 | 0.0116825 | 134.07 | 0 | 191
PACZ | Range_Small | 14 | 715 | 11306435402835 | 0.0200272 | 134.07 | 0 | 259
PACZ | Range_Small | 15 | 291 | 3874879818384 | 0.00866254 | 134.07 | 0 | 223
PACZ | Range_Small | 16 | 181 | 2644224024129 | 0.00627836 | 134.07 | 0 | 171
PACZ | Range_Small | 17 | 22 | 298398622827 | 0.00397364 | 134.07 | 0 | 129
PACZ | Range_Small | 18 | 280 | 3880841673693 | 0.00802676 | 134.07 | 0 | 181
PACZ | Range_Small | 19 | 2417 | 29827884557052 | 0.0293255 | 134.07 | 0 | 425
PACZ | Range_Small | 20 | 642 | 7628498002413 | 0.0349681 | 134.07 | 0 | 257
PACZ | Range_Small | 21 | 2209 | 27585990664857 | 0.041008 | 134.07 | 0 | 563
PACZ | Range_Small | 22 | 289 | 3959381874000 | 0.00898043 | 134.07 | 0 | 237
PACZ | Range_Small | 23 | 478 | 5925478576101 | 0.00905991 | 134.07 | 0 | 207
PACZ | Range_Small | 24 | 1336 | 18490232996049 | 0.0203451 | 134.07 | 0 | 353
PACZ | Range_Small | 25 | 1218 | 10060609112649 | 0.0253518 | 134.07 | 0 | 389
PACZ | Range_Small | 26 | 1994 | 25162369581117 | 0.0370344 | 134.07 | 0 | 427
PACZ | Range_Small | 27 | 3226 | 38965406588037 | 0.0553131 | 134.07 | 0 | 663
PACZ | Range_Small | 28 | 410 | 4454586582267 | 0.015974 | 134.07 | 0 | 257
PACZ | Range_Small | 29 | 303 | 3028917874968 | 0.0173251 | 134.07 | 0 | 207
PACZ | Range_Small | 30 | 1165 | 7497041920218 | 0.0302792 | 134.07 | 0 | 309
PACZ | Range_Small | 31 | 885 | 10937442486558 | 0.0182788 | 134.07 | 0 | 297
PACZ | Range_Small | 32 | 4000 | 36381257470158 | 0.0446637 | 134.07 | 0 | 557
PACZ | Range_Small | 33 | 5527 | 67185091275855 | 0.0810623 | 134.07 | 0 | 859
PACZ | Range_Small | 34 | 1034 | 14109064995819 | 0.0213782 | 134.07 | 0 | 309
PACZ | Range_Small | 35 | 952 | 11439268112880 | 0.025034 | 134.07 | 0 | 297
PACZ | Range_Small | 36 | 475 | 6378432631908 | 0.0150204 | 134.07 | 0 | 227
PACZ | Range_Small | 37 | 1155 | 12373650966468 | 0.0253518 | 134.07 | 0 | 383
PACZ | Range_Small | 38 | 213 | 2422238769237 | 0.00667572 | 134.07 | 0 | 191
PACZ | Range_Small | 39 | 864 | 10334086628139 | 0.0153383 | 134.07 | 0 | 261
PACZ | Range_Small | 40 | 14479 | 177570580698549 | 0.165304 | 134.07 | 0 | 1767
PACZ | Range_Small | 41 | 1951 | 27979875203850 | 0.0279744 | 134.07 | 0 | 407
PACZ | Range_Small | 42 | 2267 | 22351628178306 | 0.0356038 | 134.07 | 0 | 479
PACZ | Range_Small | 43 | 101 | 1333139502051 | 0.0112851 | 134.07 | 0 | 181
PACZ | Range_Small | 44 | 19123 | 229861289735040 | 0.236273 | 134.07 | 0 | 2219
PACZ | Range_Small | 45 | 1707 | 19100464296348 | 0.0282923 | 134.07 | 0 | 381
PACZ | Range_Small | 46 | 1217 | 17037821034498 | 0.0226498 | 134.07 | 0 | 375
PACZ | Range_Small | 47 | 2714 | 33878496333162 | 0.0317097 | 134.07 | 0 | 465
PACZ | Range_Small | 48 | 1160 | 12016643072664 | 0.0183582 | 134.07 | 0 | 335
PACZ | Range_Small | 49 | 142 | 1352654102562 | 0.00802676 | 134.07 | 0 | 215
PACZ | Range_Small | 50 | 437 | 5479147423443 | 0.00969569 | 134.07 | 0 | 237
PACZ | Range_Small | 51 | 1468 | 13630511004327 | 0.025034 | 134.07 | 0 | 395
PACZ | Range_Small | 52 | 3131 | 38238062437539 | 0.0513395 | 134.07 | 0 | 621
PACZ | Range_Small | 53 | 1527 | 16451259680016 | 0.0280539 | 134.07 | 0 | 339
PACZ | Range_Small | 54 | 6204 | 76938987773676 | 0.085036 | 134.07 | 0 | 923
PACZ | Range_Small | 55 | 1202 | 17261988371403 | 0.023365 | 134.07 | 0 | 313
PACZ | Range_Small | 56 | 219 | 2273445578952 | 0.00770887 | 134.07 | 0 | 207
PACZ | Range_Small | 57 | 5782 | 76533216241896 | 0.0770092 | 134.07 | 0 | 773
PACZ | Range_Small | 58 | 5581 | 69817665047538 | 0.0693798 | 134.07 | 0 | 791
PACZ | Range_Small | 59 | 851 | 10687517021751 | 0.0133514 | 134.07 | 0 | 291
PACZ | Range_Small | 60 | 2264 | 26638991262789 | 0.0360012 | 134.07 | 0 | 465
PACZ | Range_Small | 61 | 660 | 5988152571564 | 0.017643 | 134.07 | 0 | 281
PACZ | Range_Small | 62 | 476 | 5451269487831 | 0.00993411 | 134.07 | 0 | 213
PACZ | Range_Small | 63 | 147 | 1638442864620 | 0.00635783 | 134.07 | 0 | 185
PACZ | Range_Small | 64 | 1093 | 12309976642191 | 0.0216961 | 134.07 | 0 | 287
PACZ | Range_Small | 65 | 99 | 1188694888317 | 0.00500679 | 134.07 | 0 | 179
PACZ | Range_Small | 66 | 1247 | 13044746861232 | 0.0229677 | 134.07 | 0 | 363
PACZ | Range_Small | 67 | 414 | 4545465426756 | 0.0110467 | 134.07 | 0 | 249
PACZ | Range_Small | 68 | 1542 | 19687516558284 | 0.0256697 | 134.07 | 0 | 341
PACZ | Range_Small | 69 | 3503 | 43495080042078 | 0.0463327 | 134.07 | 0 | 585
PACZ | Range_Small | 70 | 15001 | 184045759171413 | 0.192642 | 134.07 | 0 | 1791
PACZ | Range_Small | 71 | 14 | 197400509397 | 0.00437101 | 134.07 | 0 | 151
PACZ | Range_Small | 72 | 718 | 7930059135942 | 0.0273387 | 134.07 | 0 | 281
PACZ | Range_Small | 73 | 683 | 7893689341731 | 0.0177224 | 134.07 | 0 | 279
PACZ | Range_Small | 74 | 271 | 2936201882919 | 0.00635783 | 134.07 | 0 | 157
PACZ | Range_Small | 75 | 3603 | 44480587728477 | 0.0539621 | 134.07 | 0 | 615
PACZ | Range_Small | 76 | 3050 | 36225413738697 | 0.0543594 | 134.07 | 0 | 545
PACZ | Range_Small | 77 | 701 | 6703511642589 | 0.0150204 | 134.07 | 0 | 287
PACZ | Range_Small | 78 | 573 | 7064463931926 | 0.0203451 | 134.07 | 0 | 267
PACZ | Range_Small | 79 | 1502 | 18206730584685 | 0.0180403 | 134.07 | 0 | 321
PACZ | Range_Small | 80 | 95 | 418115897712 | 0.00572205 | 134.07 | 0 | 161
PACZ | Range_Small | 81 | 1225 | 13516378790838 | 0.0173251 | 134.07 | 0 | 325
PACZ | Range_Small | 82 | 694 | 7531673536680 | 0.0166098 | 134.07 | 0 | 267
PACZ | Range_Small | 83 | 101 | 1113742854096 | 0.00429153 | 134.07 | 0 | 145
PACZ | Range_Small | 84 | 4214 | 56724502174413 | 0.0469685 | 134.07 | 0 | 559
PACZ | Range_Small | 85 | 130 | 1167294441996 | 0.0107288 | 134.07 | 0 | 163
PACZ | Range_Small | 86 | 1185 | 13520426474358 | 0.0236829 | 134.07 | 0 | 321
PACZ | Range_Small | 87 | 884 | 12792426143904 | 0.0173251 | 134.07 | 0 | 331
PACZ | Range_Small | 88 | 758 | 9227871651225 | 0.0153383 | 134.07 | 0 | 299
PACZ | Range_Small | 89 | 678 | 7117052934378 | 0.0162919 | 134.07 | 0 | 245
PACZ | Range_Small | 90 | 269 | 3935977103931 | 0.00898043 | 134.07 | 0 | 207
PACZ | Range_Small | 91 | 1014 | 14161069329573 | 0.0193119 | 134.07 | 0 | 351
PACZ | Range_Small | 92 | 4040 | 47817241041180 | 0.0520547 | 134.07 | 0 | 633
PACZ | Range_Small | 93 | 1150 | 13685698976661 | 0.0213782 | 134.07 | 0 | 329
PACZ | Range_Small | 94 | 443 | 6015765056433 | 0.0116825 | 134.07 | 0 | 241
PACZ | Range_Small | 95 | 191 | 2364451282272 | 0.00699361 | 134.07 | 0 | 193
PACZ | Range_Small | 96 | 259 | 3117506749482 | 0.0073115 | 134.07 | 0 | 201
PACZ | Range_Small | 97 | 746 | 10576915732182 | 0.0174046 | 134.07 | 0 | 335
PACZ | Range_Small | 98 | 174 | 1961169975417 | 0.00898043 | 134.07 | 0 | 213
PACZ | Range_Small | 99 | 73 | 874417569381 | 0.00532468 | 134.07 | 0 | 193
PACZ | Range_Medium | 0 | 30070 | 326023060106475 | 0.346025 | 134.07 | 0 | 3081
PACZ | Range_Medium | 1 | 14943 | 165475827853521 | 0.14933 | 134.07 | 0 | 1689
PACZ | Range_Medium | 2 | 29321 | 363253015319985 | 0.305335 | 134.07 | 0 | 3051
PACZ | Range_Medium | 3 | 20574 | 243059322608394 | 0.237306 | 134.07 | 0 | 2281
PACZ | Range_Medium | 4 | 44631 | 532725953850564 | 0.444333 | 134.07 | 0 | 4115
PACZ | Range_Medium | 5 | 30876 | 330853514666334 | 0.327984 | 134.07 | 0 | 3119
PACZ | Range_Medium | 6 | 22954 | 262677224473944 | 0.263294 | 134.07 | 0 | 2555
PACZ | Range_Medium | 7 | 45039 | 480775258798467 | 0.491301 | 134.07 | 0 | 4535
PACZ | Range_Medium | 8 | 77878 | 920216190652452 | 0.8533 | 134.07 | 0 | 7391
PACZ | Range_Medium | 9 | 88789 | 1035638737655823 | 1.01368 | 134.07 | 0 | 8511
PACZ | Range_Medium | 10 | 5146 | 63890397351483 | 0.0503063 | 134.07 | 0 | 659
PACZ | Range_Medium | 11 | 15429 | 205366230354408 | 0.157356 | 134.07 | 0 | 1919
