Algo | QType | QID | Count | Hash | Time_ms | Mem_Tree_MB | Mem_Delta_MB | Nodes
PACZ | Range_Small | 0 | 2387 | 25214224304385 | 0.0545979 | 50.3807 | 0 | 523
PACZ | Range_Small | 1 | 977 | 9272199123879 | 0.0243982 | 50.3807 | 0 | 353
PACZ | Range_Small | 2 | 1452 | 20093401624446 | 0.0196298 | 50.3807 | 0 | 319
PACZ | Range_Small | 3 | 1004 | 11215633928922 | 0.0193119 | 50.3807 | 0 | 307
PACZ | Range_Small | 4 | 429 | 4260227608632 | 0.0100136 | 50.3807 | 0 | 235
PACZ | Range_Small | 5 | 39 | 207178191066 | 0.0093778 | 50.3807 | 0 | 191
PACZ | Range_Small | 6 | 5744 | 72059677506486 | 0.0753403 | 50.3807 | 0 | 771
PACZ | Range_Small | 7 | 822 | 7509861747024 | 0.013272 | 50.3807 | 0 | 291
PACZ | Range_Small | 8 | 1287 | 15260654307414 | 0.0259876 | 50.3807 | 0 | 325
PACZ | Range_Small | 9 | 5049 | 61802558390763 | 0.0666777 | 50.3807 | 0 | 803
PACZ | Range_Small | 10 | 2481 | 29738936427009 | 0.0330607 | 50.3807 | 0 | 449
PACZ | Range_Small | 11 | 263 | 3473688621714 | 0.00802676 | 50.3807 | 0 | 197
PACZ | Range_Small | 12 | 868 | 8925611292048 | 0.0179609 | 50.3807 | 0 | 297
PACZ | Range_Small | 13 | 2393 | 28668266461968 | 0.0259876 | 50.3807 | 0 | 457
PACZ | Range_Small | 14 | 1049 | 10986945457752 | 0.0150204 | 50.3807 | 0 | 283
PACZ | Range_Small | 15 | 2420 | 25148847543675 | 0.0347296 | 50.3807 | 0 | 481
PACZ | Range_Small | 16 | 1279 | 15707383809222 | 0.0332991 | 50.3807 | 0 | 377
PACZ | Range_Small | 17 | 899 | 14154921817683 | 0.0136693 | 50.3807 | 0 | 315
PACZ | Range_Small | 18 | 103 | 623690894886 | 0.00667572 | 50.3807 | 0 | 197
PACZ | Range_Small | 19 | 1183 | 16113753278862 | 0.0243187 | 50.3807 | 0 | 295
