Algo | QType | QID | Count | Hash | Time_ms | Mem_Tree_MB | Mem_Delta_MB | Nodes
PACZ | Range_Small | 0 | 74 | 882799154322 | 0.00699361 | 70.6843 | 0 | 171
PACZ | Range_Small | 1 | 879 | 11274687420018 | 0.014623 | 70.6843 | 0 | 291
PACZ | Range_Small | 2 | 6596 | 82665935957217 | 0.0736713 | 70.6843 | 0 | 897
PACZ | Range_Small | 3 | 853 | 10923462736617 | 0.017643 | 70.6843 | 0 | 355
PACZ | Range_Small | 4 | 324 | 4020038067726 | 0.00898043 | 70.6843 | 0 | 233
PACZ | Range_Small | 5 | 948 | 11648032756497 | 0.0170072 | 70.6843 | 0 | 311
PACZ | Range_Small | 6 | 5894 | 73844718438990 | 0.0636578 | 70.6843 | 0 | 815
PACZ | Range_Small | 7 | 4466 | 54061615522719 | 0.0553131 | 70.6843 | 0 | 629
PACZ | Range_Small | 8 | 4295 | 53964110821461 | 0.0726382 | 70.6843 | 0 | 725
PACZ | Range_Small | 9 | 971 | 13830662417658 | 0.0180403 | 70.6843 | 0 | 307
PACZ | Range_Small | 10 | 1511 | 18102431544255 | 0.0213782 | 70.6843 | 0 | 379
PACZ | Range_Small | 11 | 805 | 9819003665823 | 0.0133514 | 70.6843 | 0 | 269
PACZ | Range_Small | 12 | 427 | 4253326644507 | 0.0103315 | 70.6843 | 0 | 229
PACZ | Range_Small | 13 | 380 | 4529784139926 | 0.00826518 | 70.6843 | 0 | 255
PACZ | Range_Small | 14 | 4153 | 50691008332950 | 0.0496705 | 70.6843 | 0 | 655
PACZ | Range_Small | 15 | 1039 | 12815408683350 | 0.0186761 | 70.6843 | 0 | 363
PACZ | Range_Small | 16 | 743 | 11775706569018 | 0.0136693 | 70.6843 | 0 | 311
PACZ | Range_Small | 17 | 2718 | 33821893111530 | 0.0296434 | 70.6843 | 0 | 471
PACZ | Range_Small | 18 | 3205 | 42993677289411 | 0.0387033 | 70.6843 | 0 | 563
PACZ | Range_Small | 19 | 19207 | 230867604550062 | 0.209332 | 70.6843 | 0 | 2201
PACZ | Range_Small | 20 | 4497 | 60114067493106 | 0.0452995 | 70.6843 | 0 | 707
PACZ | Range_Small | 21 | 373 | 4494457076055 | 0.00762939 | 70.6843 | 0 | 193
PACZ | Range_Small | 22 | 12295 | 150910247206311 | 0.121037 | 70.6843 | 0 | 1461
PACZ | Range_Small | 23 | 969 | 12119717851272 | 0.0162919 | 70.6843 | 0 | 311
PACZ | Range_Small | 24 | 6212 | 72281030198244 | 0.0709693 | 70.6843 | 0 | 971
PACZ | Range_Small | 25 | 784 | 9567523401612 | 0.0133514 | 70.6843 | 0 | 261
PACZ | Range_Small | 26 | 1100 | 17392475025081 | 0.0193119 | 70.6843 | 0 | 379
PACZ | Range_Small | 27 | 124 | 1479285074250 | 0.00635783 | 70.6843 | 0 | 199
PACZ | Range_Small | 28 | 357 | 2458171461291 | 0.00969569 | 70.6843 | 0 | 225
PACZ | Range_Small | 29 | 466 | 5842151888244 | 0.0113646 | 70.6843 | 0 | 273
PACZ | Range_Small | 30 | 1075 | 12878396095179 | 0.0170072 | 70.6843 | 0 | 349
PACZ | Range_Small | 31 | 932 | 12570458421231 | 0.0120004 | 70.6843 | 0 | 255
PACZ | Range_Small | 32 | 3041 | 39533318824278 | 0.0329812 | 70.6843 | 0 | 469
PACZ | Range_Small | 33 | 224 | 2592686119071 | 0.00667572 | 70.6843 | 0 | 203
PACZ | Range_Small | 34 | 659 | 7930267221792 | 0.0156562 | 70.6843 | 0 | 335
PACZ | Range_Small | 35 | 849 | 6853961714040 | 0.017643 | 70.6843 | 0 | 341
PACZ | Range_Small | 36 | 875 | 12237637657380 | 0.0140667 | 70.6843 | 0 | 317
PACZ | Range_Small | 37 | 489 | 6269140928064 | 0.0106494 | 70.6843 | 0 | 253
PACZ | Range_Small | 38 | 409 | 5606921050497 | 0.0116825 | 70.6843 | 0 | 263
PACZ | Range_Small | 39 | 1186 | 13040120621439 | 0.015974 | 70.6843 | 0 | 303
PACZ | Range_Small | 40 | 2486 | 29911976553588 | 0.0317097 | 70.6843 | 0 | 487
PACZ | Range_Small | 41 | 3178 | 41315429832603 | 0.0296434 | 70.6843 | 0 | 479
PACZ | Range_Small | 42 | 1213 | 14809224629148 | 0.0173251 | 70.6843 | 0 | 317
PACZ | Range_Small | 43 | 1671 | 20599807804737 | 0.0236829 | 70.6843 | 0 | 387
