Algo | QType | QID | Count | Hash | Time_ms | Mem_Tree_MB | Mem_Delta_MB | Nodes
PACZ | Range_Small | 0 | 1478 | 14925736618281 | 0.0267029 | 132.787 | 0 | 321
PACZ | Range_Small | 1 | 4252 | 52318151140896 | 0.0573794 | 132.787 | 0 | 701
PACZ | Range_Small | 2 | 4135 | 56494439081877 | 0.0507037 | 132.787 | 0 | 607
PACZ | Range_Small | 3 | 1229 | 13062975192969 | 0.0186761 | 132.787 | 0 | 353
PACZ | Range_Small | 4 | 536 | 6313586778807 | 0.0112851 | 132.787 | 0 | 231
PACZ | Range_Small | 5 | 14339 | 175370768093019 | 0.174602 | 132.787 | 0 | 1763
PACZ | Range_Small | 6 | 12354 | 151408879012635 | 0.11905 | 132.787 | 0 | 1555
PACZ | Range_Small | 7 | 130 | 1915467647550 | 0.0110467 | 132.787 | 0 | 165
PACZ | Range_Small | 8 | 257 | 3786734791818 | 0.00635783 | 132.787 | 0 | 177
PACZ | Range_Small | 9 | 388 | 4343805567132 | 0.00898043 | 132.787 | 0 | 219
PACZ | Range_Small | 10 | 1073 | 14586973971726 | 0.0203451 | 132.787 | 0 | 271
PACZ | Range_Small | 11 | 62 | 919954828140 | 0.00532468 | 132.787 | 0 | 155
PACZ | Range_Small | 12 | 864 | 9608408536878 | 0.0163714 | 132.787 | 0 | 307
PACZ | Range_Small | 13 | 1170 | 14220416920701 | 0.0227292 | 132.787 | 0 | 327
PACZ | Range_Small | 14 | 743 | 6312807336150 | 0.0196298 | 132.787 | 0 | 231
PACZ | Range_Small | 15 | 13076 | 160402290983916 | 0.133276 | 132.787 | 0 | 1621
PACZ | Range_Small | 16 | 298 | 3050286137751 | 0.0143051 | 132.787 | 0 | 233
PACZ | Range_Small | 17 | 1818 | 19930419637845 | 0.0330607 | 132.787 | 0 | 399
PACZ | Range_Small | 18 | 20 | 271271475957 | 0.00365575 | 132.787 | 0 | 121
PACZ | Range_Small | 19 | 15460 | 189327511900152 | 0.168641 | 132.787 | 0 | 1899
PACZ | Range_Small | 20 | 12727 | 147666305015604 | 0.165701 | 132.787 | 0 | 1665
PACZ | Range_Small | 21 | 1019 | 12155501081790 | 0.0197093 | 132.787 | 0 | 307
PACZ | Range_Small | 22 | 467 | 6527660214867 | 0.0162919 | 132.787 | 0 | 255
PACZ | Range_Small | 23 | 658 | 6220425240498 | 0.015974 | 132.787 | 0 | 239
PACZ | Range_Small | 24 | 636 | 4512096843309 | 0.0210603 | 132.787 | 0 | 275
PACZ | Range_Small | 25 | 3099 | 40339384068597 | 0.0333786 | 132.787 | 0 | 415
PACZ | Range_Small | 26 | 1165 | 13812591293913 | 0.0243187 | 132.787 | 0 | 331
PACZ | Range_Small | 27 | 427 | 6151804943244 | 0.0123183 | 132.787 | 0 | 303
PACZ | Range_Small | 28 | 191 | 2790313161417 | 0.00564257 | 132.787 | 0 | 155
PACZ | Range_Small | 29 | 2016 | 17406792397743 | 0.0286102 | 132.787 | 0 | 391
PACZ | Range_Small | 30 | 772 | 10882205163243 | 0.0243187 | 132.787 | 0 | 369
PACZ | Range_Small | 31 | 73 | 890811541128 | 0.00532468 | 132.787 | 0 | 173
PACZ | Range_Small | 32 | 108 | 853073075112 | 0.00596046 | 132.787 | 0 | 187
PACZ | Range_Small | 33 | 3652 | 44844474479502 | 0.0469685 | 132.787 | 0 | 597
PACZ | Range_Small | 34 | 1364 | 16810503882570 | 0.0197093 | 132.787 | 0 | 337
PACZ | Range_Small | 35 | 78 | 1140642128289 | 0.0046889 | 132.787 | 0 | 155
PACZ | Range_Small | 36 | 5695 | 75889708360980 | 0.0693798 | 132.787 | 0 | 779
PACZ | Range_Small | 37 | 17328 | 204491060865726 | 0.163317 | 132.787 | 0 | 2053
PACZ | Range_Small | 38 | 137 | 1523612363928 | 0.0123183 | 132.787 | 0 | 197
PACZ | Range_Small | 39 | 896 | 12626551354848 | 0.0203451 | 132.787 | 0 | 269
PACZ | Range_Small | 40 | 16827 | 199107771107334 | 0.161012 | 132.787 | 0 | 2061
PACZ | Range_Small | 41 | 282 | 3433845651027 | 0.00596046 | 132.787 | 0 | 163
PACZ | Range_Small | 42 | 136 | 1977718985745 | 0.0103315 | 132.787 | 0 | 183
PACZ | Range_Small | 43 | 17112 | 206880016998522 | 0.19598 | 132.787 | 0 | 2023
PACZ | Range_Small | 44 | 2371 | 22063366619700 | 0.0439485 | 132.787 | 0 | 459
PACZ | Range_Small | 45 | 3560 | 43747334114652 | 0.0623067 | 132.787 | 0 | 631
PACZ | Range_Small | 46 | 974 | 9143612882139 | 0.0223319 | 132.787 | 0 | 331
PACZ | Range_Small | 47 | 217 | 2588835693882 | 0.00898043 | 132.787 | 0 | 201
PACZ | Range_Small | 48 | 3703 | 45893962236303 | 0.0633399 | 132.787 | 0 | 651
PACZ | Range_Small | 49 | 1027 | 12160902861438 | 0.0282923 | 132.787 | 0 | 297
PACZ | Range_Small | 50 | 528 | 4556642892321 | 0.0106494 | 132.787 | 0 | 243
PACZ | Range_Small | 51 | 782 | 9783579176286 | 0.0209808 | 132.787 | 0 | 251
PACZ | Range_Small | 52 | 724 | 7341568178031 | 0.0173251 | 132.787 | 0 | 255
PACZ | Range_Small | 53 | 1023 | 11279980480929 | 0.0272592 | 132.787 | 0 | 335
PACZ | Range_Small | 54 | 596 | 6970331162637 | 0.0162919 | 132.787 | 0 | 253
PACZ | Range_Small | 55 | 112 | 1162660773180 | 0.00762939 | 132.787 | 0 | 211
PACZ | Range_Small | 56 | 110 | 1165934702856 | 0.00762939 | 132.787 | 0 | 195
PACZ | Range_Small | 57 | 5041 | 61838886105156 | 0.0710487 | 132.787 | 0 | 755
PACZ | Range_Small | 58 | 5099 | 63671684613594 | 0.0716845 | 132.787 | 0 | 761
PACZ | Range_Small | 59 | 195 | 2138192550195 | 0.00627836 | 132.787 | 0 | 187
PACZ | Range_Small | 60 | 59 | 608818686798 | 0.00564257 | 132.787 | 0 | 163
PACZ | Range_Small | 61 | 3621 | 46763458508733 | 0.0480016 | 132.787 | 0 | 523
PACZ | Range_Small | 62 | 49 | 535229495025 | 0.00492732 | 132.787 | 0 | 151
PACZ | Range_Small | 63 | 1638 | 23157881425362 | 0.0306765 | 132.787 | 0 | 405
PACZ | Range_Small | 64 | 1167 | 13949514944244 | 0.0206629 | 132.787 | 0 | 321
PACZ | Range_Small | 65 | 169 | 1172506574334 | 0.0110467 | 132.787 | 0 | 185
PACZ | Range_Small | 66 | 120 | 528146739936 | 0.00532468 | 132.787 | 0 | 145
PACZ | Range_Small | 67 | 644 | 8866940769603 | 0.0210603 | 132.787 | 0 | 255
PACZ | Range_Small | 68 | 3458 | 43155303700605 | 0.0546773 | 132.787 | 0 | 615
PACZ | Range_Small | 69 | 4769 | 61417251134745 | 0.0510216 | 132.787 | 0 | 719
PACZ | Range_Small | 70 | 983 | 11636194887030 | 0.0177224 | 132.787 | 0 | 291
PACZ | Range_Small | 71 | 14212 | 165989982305244 | 0.197013 | 132.787 | 0 | 1789
PACZ | Range_Small | 72 | 464 | 5129886049302 | 0.0113646 | 132.787 | 0 | 253
PACZ | Range_Small | 73 | 601 | 7576228773432 | 0.0216961 | 132.787 | 0 | 249
PACZ | Range_Small | 74 | 286 | 4300531975686 | 0.00898043 | 132.787 | 0 | 199
PACZ | Range_Small | 75 | 948 | 11203518284058 | 0.0197093 | 132.787 | 0 | 301
PACZ | Range_Small | 76 | 345 | 3551473246404 | 0.00866254 | 132.787 | 0 | 221
PACZ | Range_Small | 77 | 17367 | 207116605177512 | 0.167608 | 132.787 | 0 | 2057
PACZ | Range_Small | 78 | 350 | 4287676306065 | 0.0112851 | 132.787 | 0 | 247
PACZ | Range_Small | 79 | 17701 | 212125838421771 | 0.147978 | 132.787 | 0 | 2129
PACZ | Range_Small | 80 | 1330 | 13904500765116 | 0.0243982 | 132.787 | 0 | 425
PACZ | Range_Small | 81 | 147 | 1813475558097 | 0.00834465 | 132.787 | 0 | 213
PACZ | Range_Small | 82 | 1953 | 24100811789661 | 0.0259876 | 132.787 | 0 | 425
PACZ | Range_Small | 83 | 495 | 5892805748706 | 0.0100136 | 132.787 | 0 | 225
PACZ | Range_Small | 84 | 1111 | 13331882238195 | 0.0153383 | 132.787 | 0 | 275
PACZ | Range_Small | 85 | 305 | 4013698407825 | 0.0100136 | 132.787 | 0 | 227
PACZ | Range_Small | 86 | 560 | 7142884801917 | 0.0110467 | 132.787 | 0 | 241
PACZ | Range_Small | 87 | 662 | 10449831787983 | 0.0123183 | 132.787 | 0 | 269
PACZ | Range_Small | 88 | 198 | 2681064059682 | 0.00667572 | 132.787 | 0 | 187
PACZ | Range_Small | 89 | 68 | 705798399690 | 0.0046889 | 132.787 | 0 | 149
PACZ | Range_Small | 90 | 381 | 4162638212697 | 0.00929832 | 132.787 | 0 | 241
PACZ | Range_Small | 91 | 1925 | 27656827151808 | 0.0229677 | 132.787 | 0 | 407
PACZ | Range_Small | 92 | 737 | 10110007637172 | 0.0123183 | 132.787 | 0 | 237
PACZ | Range_Small | 93 | 301 | 3698364075381 | 0.0113646 | 132.787 | 0 | 243
PACZ | Range_Small | 94 | 16385 | 198233887309080 | 0.149012 | 132.787 | 0 | 1985
PACZ | Range_Small | 95 | 1039 | 12326513867187 | 0.0173251 | 132.787 | 0 | 301
PACZ | Range_Small | 96 | 410 | 4344755240346 | 0.0116825 | 132.787 | 0 | 265
PACZ | Range_Small | 97 | 720 | 4290035346597 | 0.0133514 | 132.787 | 0 | 255
PACZ | Range_Small | 98 | 3923 | 48260572348155 | 0.0446637 | 132.787 | 0 | 631
PACZ | Range_Small | 99 | 207 | 2376483468858 | 0.00699361 | 132.787 | 0 | 191
PACZ | Range_Medium | 0 | 11694 | 154331335799808 | 0.108322 | 132.787 | 0 | 1253
PACZ | Range_Medium | 1 | 46218 | 550361907166671 | 0.491619 | 132.787 | 0 | 4267
PACZ | Range_Medium | 2 | 50435 | 529331933942223 | 0.487645 | 132.787 | 0 | 4817
PACZ | Range_Medium | 3 | 3684 | 23226465458901 | 0.039657 | 132.787 | 0 | 549
PACZ | Range_Medium | 4 | 17707 | 201822384439953 | 0.202338 | 132.787 | 0 | 1889
PACZ | Range_Medium | 5 | 9830 | 110643364029357 | 0.0896454 | 132.787 | 0 | 1115
PACZ | Range_Medium | 6 | 5715 | 45097638702993 | 0.0549952 | 132.787 | 0 | 761
PACZ | Range_Medium | 7 | 26582 | 314502186818781 | 0.256697 | 132.787 | 0 | 2899
PACZ | Range_Medium | 8 | 50303 | 589478270291160 | 0.472307 | 132.787 | 0 | 4737
PACZ | Range_Medium | 9 | 87756 | 1037015544581694 | 0.963688 | 132.787 | 0 | 8361
PACZ | Range_Medium | 10 | 47736 | 564080430680508 | 0.435352 | 132.787 | 0 | 4543
PACZ | Range_Medium | 11 | 95327 | 1120470223739874 | 1.05 | 132.787 | 0 | 9009
PACZ | Range_Medium | 12 | 37454 | 517763132378244 | 0.356356 | 132.787 | 0 | 3805
PACZ | Range_Medium | 13 | 9757 | 108494861338428 | 0.10999 | 132.787 | 0 | 1231
PACZ | Range_Medium | 14 | 88512 | 1046939209998978 | 0.990311 | 132.787 | 0 | 8275
PACZ | Range_Medium | 15 | 18832 | 250044577288002 | 0.191609 | 132.787 | 0 | 2143
PACZ | Range_Medium | 16 | 32534 | 427219919302533 | 0.335614 | 132.787 | 0 | 3291
PACZ | Range_Medium | 17 | 44683 | 473077825422159 | 0.487725 | 132.787 | 0 | 4335
PACZ | Range_Medium | 18 | 35811 | 425110542464454 | 0.404278 | 132.787 | 0 | 3549
PACZ | Range_Medium | 19 | 16063 | 180274495363959 | 0.185649 | 132.787 | 0 | 1835
PACZ | Range_Medium | 20 | 87770 | 1038491774002803 | 1.03935 | 132.787 | 0 | 8357
PACZ | Range_Medium | 21 | 42982 | 512582790209484 | 0.470002 | 132.787 | 0 | 4019
PACZ | Range_Medium | 22 | 59630 | 683298659077437 | 0.711679 | 132.787 | 0 | 5651
PACZ | Range_Medium | 23 | 40313 | 432668417330421 | 0.436385 | 132.787 | 0 | 4025
PACZ | Range_Medium | 24 | 51541 | 541628743107609 | 0.56839 | 132.787 | 0 | 4995
PACZ | Range_Medium | 25 | 9826 | 110467330498269 | 0.099659 | 132.787 | 0 | 1039
PACZ | Range_Medium | 26 | 64644 | 721971360255774 | 0.734329 | 132.787 | 0 | 6083
PACZ | Range_Medium | 27 | 53817 | 570831941370534 | 0.603994 | 132.787 | 0 | 5261
PACZ | Range_Medium | 28 | 17066 | 198389414300946 | 0.21402 | 132.787 | 0 | 1931
PACZ | Range_Medium | 29 | 25176 | 335174058100908 | 0.310977 | 132.787 | 0 | 2705
PACZ | Range_Medium | 30 | 20605 | 227491947636519 | 0.248035 | 132.787 | 0 | 2191
PACZ | Range_Medium | 31 | 30907 | 331272421226259 | 0.369628 | 132.787 | 0 | 3111
PACZ | Range_Medium | 32 | 43764 | 465665015444598 | 0.555674 | 132.787 | 0 | 4307
PACZ | Range_Medium | 33 | 10963 | 128720367052443 | 0.121991 | 132.787 | 0 | 1255
PACZ | Range_Medium | 34 | 86618 | 1030187922113949 | 1.11429 | 132.787 | 0 | 8147
PACZ | Range_Medium | 35 | 15193 | 181713249801414 | 0.171979 | 132.787 | 0 | 1843
PACZ | Range_Medium | 36 | 51449 | 540832828009671 | 0.612656 | 132.787 | 0 | 5065
PACZ | Range_Medium | 37 | 8080 | 92172825946452 | 0.0876586 | 132.787 | 0 | 933
PACZ | Range_Medium | 38 | 88292 | 1046305438094232 | 1.12995 | 132.787 | 0 | 8307
PACZ | Range_Medium | 39 | 4903 | 60446454730044 | 0.0583331 | 132.787 | 0 | 647
PACZ | Range_Medium | 40 | 28600 | 347224333971147 | 0.330369 | 132.787 | 0 | 3007
PACZ | Range_Medium | 41 | 14284 | 172717918068651 | 0.169675 | 132.787 | 0 | 1711
PACZ | Range_Medium | 42 | 8488 | 98600405108691 | 0.112295 | 132.787 | 0 | 1045
PACZ | Range_Medium | 43 | 13899 | 166010681028513 | 0.177304 | 132.787 | 0 | 1809
PACZ | Range_Medium | 44 | 3108 | 40921748782875 | 0.0483195 | 132.787 | 0 | 563
PACZ | Range_Medium | 45 | 87440 | 1038194582701812 | 1.17135 | 132.787 | 0 | 8253
PACZ | Range_Medium | 46 | 31341 | 356313772486200 | 0.377019 | 132.787 | 0 | 3333
PACZ | Range_Medium | 47 | 3016 | 38319552372483 | 0.039657 | 132.787 | 0 | 465
PACZ | Range_Medium | 48 | 96581 | 1135437201889896 | 1.27228 | 132.787 | 0 | 9009
PACZ | Range_Medium | 49 | 27607 | 287174068499676 | 0.297308 | 132.787 | 0 | 2773
PACZ | Range_Medium | 50 | 16023 | 174256428928197 | 0.185649 | 132.787 | 0 | 1775
PACZ | Range_Medium | 51 | 4490 | 60419131920840 | 0.0590483 | 132.787 | 0 | 659
PACZ | Range_Medium | 52 | 17234 | 204244766186514 | 0.198046 | 132.787 | 0 | 2013
PACZ | Range_Medium | 53 | 9724 | 107688531884082 | 0.127713 | 132.787 | 0 | 1351
