Algo | QType | QID | Count | Hash | Time_ms | Mem_Tree_MB | Mem_Delta_MB | Nodes
PACZ | Range_Small | 0 | 598 | 6996437569827 | 0.0230471 | 77.758 | 0 | 251
PACZ | Range_Small | 1 | 2173 | 26161084964079 | 0.0363191 | 77.758 | 0 | 405
PACZ | Range_Small | 2 | 7672 | 95838104441538 | 0.120004 | 77.758 | 0 | 1163
PACZ | Range_Small | 3 | 283 | 3592640187282 | 0.00794729 | 77.758 | 0 | 219
PACZ | Range_Small | 4 | 2358 | 28441172807265 | 0.0436306 | 77.758 | 0 | 523
PACZ | Range_Small | 5 | 729 | 9105847524744 | 0.0120004 | 77.758 | 0 | 259
PACZ | Range_Small | 6 | 286 | 4155534997665 | 0.0126362 | 77.758 | 0 | 233
PACZ | Range_Small | 7 | 971 | 12001620151815 | 0.0256697 | 77.758 | 0 | 319
PACZ | Range_Small | 8 | 400 | 5096455580235 | 0.0103315 | 77.758 | 0 | 259
PACZ | Range_Small | 9 | 1722 | 21679292433537 | 0.0243187 | 77.758 | 0 | 417
PACZ | Range_Small | 10 | 4478 | 40742280290235 | 0.044028 | 77.758 | 0 | 585
PACZ | Range_Small | 11 | 240 | 2395336193064 | 0.00770887 | 77.758 | 0 | 213
PACZ | Range_Small | 12 | 273 | 3740171386896 | 0.0100136 | 77.758 | 0 | 221
PACZ | Range_Small | 13 | 2624 | 33021866893173 | 0.0336965 | 77.758 | 0 | 547
PACZ | Range_Small | 14 | 673 | 8029380603621 | 0.0113646 | 77.758 | 0 | 261
PACZ | Range_Small | 15 | 1156 | 16770902088297 | 0.0173251 | 77.758 | 0 | 319
PACZ | Range_Small | 16 | 3553 | 44230066993332 | 0.0349681 | 77.758 | 0 | 553
PACZ | Range_Small | 17 | 361 | 4327622202339 | 0.00969569 | 77.758 | 0 | 225
PACZ | Range_Small | 18 | 1271 | 15670775701800 | 0.0163714 | 77.758 | 0 | 309
PACZ | Range_Small | 19 | 3537 | 46042433524167 | 0.0313918 | 77.758 | 0 | 453
PACZ | Range_Small | 20 | 206 | 2068945955703 | 0.0103315 | 77.758 | 0 | 233
PACZ | Range_Small | 21 | 310 | 2411969018280 | 0.00905991 | 77.758 | 0 | 239
PACZ | Range_Small | 22 | 1 | 15593686617 | 0.000635783 | 77.758 | 0 | 35
PACZ | Range_Small | 23 | 172 | 1643873678868 | 0.00627836 | 77.758 | 0 | 183
PACZ | Range_Small | 24 | 411 | 4458286570581 | 0.0120004 | 77.758 | 0 | 285
PACZ | Range_Small | 25 | 550 | 5840297788581 | 0.0130335 | 77.758 | 0 | 269
PACZ | Range_Small | 26 | 197 | 1156987638783 | 0.00667572 | 77.758 | 0 | 191
PACZ | Range_Small | 27 | 475 | 5134285138857 | 0.00834465 | 77.758 | 0 | 233
PACZ | Range_Small | 28 | 833 | 12188116540851 | 0.0147025 | 77.758 | 0 | 247
PACZ | Range_Small | 29 | 864 | 10580242191783 | 0.0127157 | 77.758 | 0 | 271
PACZ | Range_Small | 30 | 532 | 6957194290425 | 0.00898043 | 77.758 | 0 | 233
PACZ | Range_Small | 31 | 132 | 1653145786047 | 0.00532468 | 77.758 | 0 | 173
PACZ | Range_Small | 32 | 884 | 10903799983560 | 0.0153383 | 77.758 | 0 | 295
PACZ | Range_Small | 33 | 1076 | 12134475538755 | 0.0177224 | 77.758 | 0 | 331
PACZ | Range_Small | 34 | 753 | 8921402104983 | 0.015974 | 77.758 | 0 | 305
PACZ | Range_Small | 35 | 1290 | 17062756041225 | 0.0196298 | 77.758 | 0 | 357
