Algo | QType | QID | Count | Hash | Time_ms | Mem_Tree_MB | Mem_Delta_MB | Nodes
PACZ | Range_Small | 0 | 607 | 7666676100627 | 0.0139872 | 45.2885 | 0 | 233
PACZ | Range_Small | 1 | 846 | 6884519382288 | 0.0139872 | 45.2885 | 0 | 261
PACZ | Range_Small | 2 | 789 | 10935819360768 | 0.0123183 | 45.2885 | 0 | 235
PACZ | Range_Small | 3 | 1614 | 19330951974972 | 0.0236034 | 45.2885 | 0 | 369
PACZ | Range_Small | 4 | 580 | 7072049708859 | 0.0136693 | 45.2885 | 0 | 263
PACZ | Range_Small | 5 | 653 | 7124091773250 | 0.0173251 | 45.2885 | 0 | 327
PACZ | Range_Small | 6 | 747 | 9723247946337 | 0.013272 | 45.2885 | 0 | 261
PACZ | Range_Small | 7 | 1929 | 27286029238515 | 0.0319481 | 45.2885 | 0 | 471
PACZ | Range_Small | 8 | 807 | 9976292911071 | 0.0179609 | 45.2885 | 0 | 319
PACZ | Range_Small | 9 | 8695 | 108413737680063 | 0.102679 | 45.2885 | 0 | 1031
PACZ | Range_Small | 10 | 337 | 4605402061341 | 0.0110467 | 45.2885 | 0 | 237
PACZ | Range_Small | 11 | 928 | 8847256430298 | 0.0170072 | 45.2885 | 0 | 293
PACZ | Range_Small | 12 | 803 | 9956038126737 | 0.0166893 | 45.2885 | 0 | 313
PACZ | Range_Small | 13 | 715 | 7527727065759 | 0.0133514 | 45.2885 | 0 | 251
PACZ | Range_Small | 14 | 553 | 6814506041490 | 0.0140667 | 45.2885 | 0 | 275
PACZ | Range_Small | 15 | 569 | 6785443907955 | 0.0109673 | 45.2885 | 0 | 243
PACZ | Range_Small | 16 | 2440 | 28193552417748 | 0.0346502 | 45.2885 | 0 | 453
PACZ | Range_Small | 17 | 8 | 51256497171 | 0.00270208 | 45.2885 | 0 | 91
PACZ | Range_Small | 18 | 2843 | 35389897698156 | 0.0393391 | 45.2885 | 0 | 479
PACZ | Range_Small | 19 | 6712 | 83284468014759 | 0.0869433 | 45.2885 | 0 | 963
PACZ | Range_Small | 20 | 524 | 6251705051568 | 0.0123183 | 45.2885 | 0 | 263
PACZ | Range_Small | 21 | 1160 | 12463960982433 | 0.018994 | 45.2885 | 0 | 331
PACZ | Range_Small | 22 | 642 | 8460012019713 | 0.0150204 | 45.2885 | 0 | 281
PACZ | Range_Small | 23 | 104 | 1153905619833 | 0.00635783 | 45.2885 | 0 | 165
PACZ | Range_Small | 24 | 2070 | 24817416654699 | 0.0290076 | 45.2885 | 0 | 437
PACZ | Range_Small | 25 | 1041 | 14323805833458 | 0.0199477 | 45.2885 | 0 | 337
PACZ | Range_Small | 26 | 481 | 5788546724373 | 0.0133514 | 45.2885 | 0 | 275
PACZ | Range_Small | 27 | 1630 | 20651953763262 | 0.0276566 | 45.2885 | 0 | 419
PACZ | Range_Small | 28 | 613 | 8505401612769 | 0.0143846 | 45.2885 | 0 | 249
PACZ | Range_Small | 29 | 16 | 96635810994 | 0.00532468 | 45.2885 | 0 | 177
PACZ | Range_Small | 30 | 599 | 8366523046740 | 0.0106494 | 45.2885 | 0 | 205
PACZ | Range_Small | 31 | 593 | 7121982717276 | 0.0136693 | 45.2885 | 0 | 289
PACZ | Range_Small | 32 | 1069 | 15098404632192 | 0.0246366 | 45.2885 | 0 | 333
PACZ | Range_Small | 33 | 160 | 2006147594628 | 0.0093778 | 45.2885 | 0 | 217
PACZ | Range_Small | 34 | 94 | 1265155336665 | 0.00739098 | 45.2885 | 0 | 195
PACZ | Range_Small | 35 | 202 | 2124316329519 | 0.00898043 | 45.2885 | 0 | 225
PACZ | Range_Small | 36 | 846 | 11495821585338 | 0.015974 | 45.2885 | 0 | 295
PACZ | Range_Small | 37 | 1446 | 17206249602543 | 0.0210603 | 45.2885 | 0 | 341
PACZ | Range_Small | 38 | 753 | 11955361695867 | 0.0120004 | 45.2885 | 0 | 253
PACZ | Range_Small | 39 | 735 | 9393199093032 | 0.0173251 | 45.2885 | 0 | 331
PACZ | Range_Small | 40 | 264 | 3799496202753 | 0.00929832 | 45.2885 | 0 | 209
PACZ | Range_Small | 41 | 365 | 4355199570036 | 0.0120004 | 45.2885 | 0 | 249
PACZ | Range_Small | 42 | 5193 | 63894165401601 | 0.0686646 | 45.2885 | 0 | 777
PACZ | Range_Small | 43 | 2160 | 25884362860866 | 0.0306765 | 45.2885 | 0 | 427
PACZ | Range_Small | 44 | 267 | 2344313972451 | 0.0116825 | 45.2885 | 0 | 281
PACZ | Range_Small | 45 | 54 | 646035095370 | 0.00635783 | 45.2885 | 0 | 187
PACZ | Range_Small | 46 | 2633 | 32375187789843 | 0.0383854 | 45.2885 | 0 | 531
PACZ | Range_Small | 47 | 549 | 6735538686345 | 0.0109673 | 45.2885 | 0 | 221
PACZ | Range_Small | 48 | 309 | 3205838948091 | 0.0116825 | 45.2885 | 0 | 239
PACZ | Range_Small | 49 | 584 | 5727130922604 | 0.0133514 | 45.2885 | 0 | 259
PACZ | Range_Small | 50 | 469 | 3652812529227 | 0.0113646 | 45.2885 | 0 | 223
PACZ | Range_Small | 51 | 2248 | 25101579650124 | 0.0326633 | 45.2885 | 0 | 435
PACZ | Range_Small | 52 | 143 | 1495535267883 | 0.00794729 | 45.2885 | 0 | 217
PACZ | Range_Small | 53 | 235 | 2922358815717 | 0.00762939 | 45.2885 | 0 | 199
PACZ | Range_Small | 54 | 1332 | 16251467604726 | 0.0243187 | 45.2885 | 0 | 377
PACZ | Range_Small | 55 | 1500 | 18506377971612 | 0.0236829 | 45.2885 | 0 | 353
PACZ | Range_Small | 56 | 1235 | 14690794779528 | 0.0213782 | 45.2885 | 0 | 337
PACZ | Range_Small | 57 | 1824 | 22695130143051 | 0.0280539 | 45.2885 | 0 | 413
PACZ | Range_Small | 58 | 1070 | 9370279198200 | 0.0253518 | 45.2885 | 0 | 371
PACZ | Range_Small | 59 | 2011 | 24141279626112 | 0.0247161 | 45.2885 | 0 | 383
PACZ | Range_Small | 60 | 110 | 1615950704019 | 0.0073115 | 45.2885 | 0 | 177
PACZ | Range_Small | 61 | 829 | 10101990997656 | 0.0182788 | 45.2885 | 0 | 331
PACZ | Range_Small | 62 | 618 | 7444581700281 | 0.0123183 | 45.2885 | 0 | 241
PACZ | Range_Small | 63 | 1611 | 19688943322149 | 0.0243187 | 45.2885 | 0 | 379
PACZ | Range_Small | 64 | 2252 | 25657977603171 | 0.0309944 | 45.2885 | 0 | 409
PACZ | Range_Small | 65 | 331 | 3396585860802 | 0.0136693 | 45.2885 | 0 | 271
PACZ | Range_Small | 66 | 836 | 6883581961425 | 0.0129541 | 45.2885 | 0 | 261
PACZ | Range_Small | 67 | 750 | 9466685554101 | 0.0170072 | 45.2885 | 0 | 293
PACZ | Range_Small | 68 | 526 | 6417715170150 | 0.0123183 | 45.2885 | 0 | 239
PACZ | Range_Small | 69 | 834 | 7719834186600 | 0.0182788 | 45.2885 | 0 | 355
PACZ | Range_Small | 70 | 2579 | 26352369499089 | 0.036637 | 45.2885 | 0 | 499
PACZ | Range_Small | 71 | 115 | 1368874216782 | 0.0073115 | 45.2885 | 0 | 185
PACZ | Range_Small | 72 | 694 | 9549636304125 | 0.0123183 | 45.2885 | 0 | 247
PACZ | Range_Small | 73 | 2395 | 28724515463820 | 0.0363191 | 45.2885 | 0 | 491
PACZ | Range_Small | 74 | 1269 | 15007072970028 | 0.0199477 | 45.2885 | 0 | 335
PACZ | Range_Small | 75 | 1862 | 26356661839710 | 0.0339349 | 45.2885 | 0 | 457
PACZ | Range_Small | 76 | 1411 | 16996451391171 | 0.0216961 | 45.2885 | 0 | 341
PACZ | Range_Small | 77 | 1405 | 15096458280612 | 0.0246366 | 45.2885 | 0 | 405
PACZ | Range_Small | 78 | 1859 | 19601041648575 | 0.0290076 | 45.2885 | 0 | 371
PACZ | Range_Small | 79 | 559 | 6516857108847 | 0.0126362 | 45.2885 | 0 | 237
PACZ | Range_Small | 80 | 138 | 1448958931407 | 0.00802676 | 45.2885 | 0 | 217
PACZ | Range_Small | 81 | 738 | 8694066571662 | 0.0150204 | 45.2885 | 0 | 279
PACZ | Range_Small | 82 | 1948 | 24616285782297 | 0.0273387 | 45.2885 | 0 | 411
PACZ | Range_Small | 83 | 1453 | 17233965483408 | 0.0223319 | 45.2885 | 0 | 347
PACZ | Range_Small | 84 | 788 | 10150940695557 | 0.0149409 | 45.2885 | 0 | 257
PACZ | Range_Small | 85 | 94 | 925741060506 | 0.00667572 | 45.2885 | 0 | 151
PACZ | Range_Small | 86 | 482 | 6839933485932 | 0.0103315 | 45.2885 | 0 | 207
PACZ | Range_Small | 87 | 134 | 1756490941797 | 0.00699361 | 45.2885 | 0 | 163
PACZ | Range_Small | 88 | 458 | 5747073116400 | 0.0136693 | 45.2885 | 0 | 253
PACZ | Range_Small | 89 | 592 | 7326664440300 | 0.0147025 | 45.2885 | 0 | 295
PACZ | Range_Small | 90 | 452 | 3706722527580 | 0.0113646 | 45.2885 | 0 | 255
PACZ | Range_Small | 91 | 1108 | 15086571858780 | 0.0223319 | 45.2885 | 0 | 367
PACZ | Range_Small | 92 | 30 | 212653455462 | 0.00500679 | 45.2885 | 0 | 159
PACZ | Range_Small | 93 | 822 | 9775401920898 | 0.0153383 | 45.2885 | 0 | 301
PACZ | Range_Small | 94 | 468 | 5729144871690 | 0.0120004 | 45.2885 | 0 | 235
PACZ | Range_Small | 95 | 225 | 2557952289147 | 0.0073115 | 45.2885 | 0 | 179
PACZ | Range_Small | 96 | 1230 | 14633970588828 | 0.0183582 | 45.2885 | 0 | 331
PACZ | Range_Small | 97 | 899 | 10712612255406 | 0.0186761 | 45.2885 | 0 | 289
PACZ | Range_Small | 98 | 439 | 6212538701397 | 0.0103315 | 45.2885 | 0 | 235
PACZ | Range_Small | 99 | 812 | 11186838552801 | 0.0166893 | 45.2885 | 0 | 311
PACZ | Range_Medium | 0 | 30881 | 406604354543004 | 0.338316 | 45.2885 | 0 | 2919
